run_id,treat_none,treat_all,random,score,causal
103,45524,33097,44346,44702,46418
104,45888,33202,44654,45049,46790
105,45437,33156,44222,44605,46324
106,45795,33237,44531,44921,46718
107,45907,33319,44614,45031,46772
108,45561,33261,44311,44737,46432
109,45552,33247,44341,44695,46438
110,45462,33113,44214,44625,46349
111,45666,33197,44433,44813,46492
112,45482,33207,44240,44647,46399
113,45814,33364,44523,44945,46687
114,45618,33198,44394,44753,46483
115,45767,33330,44540,44954,46650
116,45724,33275,44538,44901,46648
117,45745,33249,44454,44886,46617
118,45745,33348,44533,44909,46604
119,45656,33098,44390,44766,46481
120,45657,33168,44447,44836,46518
121,45933,33440,44680,45061,46763
122,46045,33378,44778,45181,46873
123,45786,33152,44571,44857,46584
124,45451,32907,44186,44591,46322
125,45754,33347,44494,44920,46596
126,45696,33060,44475,44827,46564
127,45616,33209,44306,44775,46486
128,45681,33277,44429,44863,46570
129,45800,33298,44553,44913,46665
130,45821,33252,44557,44959,46632
131,45537,33055,44295,44708,46435
132,45533,33150,44310,44625,46395
133,45633,33143,44427,44820,46492
134,45645,33220,44358,44807,46508
135,45651,33120,44440,44797,46519
136,45788,33212,44528,44930,46641
137,45638,33213,44499,44814,46506
138,45554,33254,44331,44749,46421
139,45905,33389,44719,45049,46748
140,45725,33401,44540,44908,46628
141,45821,33270,44563,44903,46650
142,45535,33045,44290,44672,46418
143,45495,33160,44252,44678,46365
144,45829,33192,44573,44973,46706
145,45759,33212,44487,44862,46638
146,45664,33186,44408,44805,46577
147,45550,33190,44287,44690,46401
148,45763,33332,44531,44892,46607
149,45392,33148,44175,44568,46310
150,45721,33221,44493,44854,46572
151,45662,33072,44397,44809,46496
152,45771,33166,44499,44903,46615
153,45913,33590,44695,45016,46752
154,45517,33063,44308,44667,46419
155,45579,33014,44355,44736,46462
156,45477,33112,44195,44567,46325
157,45286,32827,44026,44451,46154
158,45663,33081,44397,44760,46538
159,45986,33264,44674,45140,46829
160,45725,33124,44439,44852,46575
161,45594,33187,44342,44751,46462
162,45662,33088,44416,44801,46519
163,45428,32941,44197,44564,46272
164,45751,33101,44496,44870,46586
165,45537,33039,44286,44667,46357
166,45559,33187,44354,44785,46432
167,45714,33059,44469,44831,46547
168,45688,33170,44425,44818,46574
169,45743,33237,44536,44895,46610
170,45605,33084,44396,44735,46461
171,45546,33043,44283,44730,46388
172,45980,33404,44683,45118,46858
173,45878,33364,44624,45044,46706
174,45618,33288,44379,44753,46482
175,45608,33109,44376,44776,46508
176,45670,33108,44384,44745,46535
177,45848,33377,44580,45012,46705
178,45623,33164,44418,44782,46500
179,45430,32877,44150,44605,46283
180,45547,33224,44273,44670,46389
181,45866,33139,44612,45002,46755
182,45699,33239,44515,44873,46611
183,45658,33229,44396,44796,46580
184,45746,33022,44513,44869,46579
185,45885,33301,44651,45006,46754
186,45880,33355,44620,44996,46704
187,45536,33098,44234,44706,46366
188,45580,33069,44262,44763,46497
189,45694,33235,44471,44851,46582
190,45796,33251,44553,44904,46672
191,45605,33107,44368,44764,46451
192,45648,33269,44436,44838,46526
193,46165,33495,44891,45275,47018
194,45665,33114,44386,44816,46493
195,45842,33193,44612,44979,46665
196,45773,33167,44467,44906,46634
197,45371,32882,44150,44528,46219
198,45715,33226,44493,44834,46613
199,45534,33055,44238,44659,46419
200,45553,33043,44286,44678,46374
201,45614,33209,44382,44806,46475
202,45899,33301,44611,45027,46753
203,45755,33326,44506,44895,46602
204,45468,33121,44198,44586,46316
205,45691,33045,44416,44840,46534
206,45873,33352,44610,45000,46738
207,45925,33317,44690,45017,46785
208,45840,33396,44662,45008,46701
209,45661,33094,44404,44793,46526
210,45513,33122,44311,44615,46380
211,45795,33197,44543,44929,46641
212,45612,33175,44375,44790,46546
213,45403,32994,44135,44632,46260
214,45734,33256,44479,44840,46635
215,45560,33300,44309,44737,46429
216,45682,33181,44432,44797,46562
217,45811,33238,44567,44977,46688
218,45826,33286,44578,44995,46717
219,45664,33183,44375,44807,46477
220,45634,33182,44363,44755,46477
221,45585,33186,44343,44729,46469
222,45473,33151,44287,44608,46356
223,45781,33256,44510,44870,46643
224,45794,33153,44512,44951,46640
225,45794,33143,44529,44929,46626
226,45469,33135,44244,44636,46308
227,45775,33395,44546,44942,46635
228,45634,33256,44425,44787,46464
229,45759,33209,44528,44847,46603
230,45994,33399,44790,45152,46861
231,45924,33290,44649,45053,46806
232,45751,33116,44483,44872,46585
233,45659,33126,44445,44784,46508
234,45600,33036,44346,44687,46444
235,45722,33309,44468,44898,46604
236,45437,32918,44220,44575,46283
237,45852,33120,44600,44959,46634
238,45448,33011,44278,44626,46296
239,45999,33408,44665,45120,46829
240,45624,33126,44459,44783,46460
241,45909,33236,44641,45056,46731
242,45672,33417,44414,44865,46566
243,45555,33086,44312,44646,46402
244,45841,33301,44624,44975,46746
245,45913,33165,44650,45047,46730
246,45875,33434,44671,45009,46737
247,45822,33172,44566,44912,46733
248,45788,33280,44602,44955,46661
249,45609,33139,44362,44716,46494
250,45626,33286,44415,44711,46470
251,45580,33130,44310,44710,46397
252,45735,33221,44489,44870,46608
253,45621,33203,44368,44797,46536
254,45677,33123,44424,44808,46531
255,45495,33190,44262,44612,46407
256,45753,33194,44453,44883,46567
257,45678,33016,44338,44796,46511
258,45646,33162,44353,44763,46506
259,45986,33381,44720,45131,46799
260,45872,33228,44630,45003,46735
261,45569,33108,44338,44686,46440
262,45669,33281,44362,44825,46560
263,45710,33181,44411,44824,46587
264,45426,32964,44178,44523,46295
265,45813,33168,44490,44945,46642
266,45737,33118,44482,44828,46602
267,45781,33271,44531,44887,46612
268,45680,33185,44435,44836,46570
269,45748,33054,44434,44939,46605
270,45655,33225,44385,44868,46517
271,45760,33188,44511,44896,46570
272,45506,32958,44213,44645,46393
273,45601,33112,44348,44742,46484
274,45724,33349,44548,44896,46562
275,45593,33081,44308,44760,46403
276,45540,33108,44280,44696,46423
277,45647,32980,44324,44755,46540
278,45472,32881,44298,44578,46322
279,45958,33343,44716,45116,46810
280,45845,33293,44539,44941,46691
281,45547,32925,44280,44667,46426
282,45678,33271,44442,44852,46524
283,45720,33046,44509,44861,46546
284,45725,33283,44423,44866,46581
285,45788,33392,44551,44899,46634
286,45913,33243,44643,45049,46764
287,45809,33173,44591,44967,46674
288,45538,32955,44291,44682,46380
289,45672,33178,44413,44796,46493
290,45809,33254,44536,44951,46689
291,45627,33052,44421,44736,46423
292,46125,33457,44859,45243,47027
293,45720,33106,44424,44825,46580
294,45751,33342,44482,44921,46616
295,45786,33208,44620,44881,46652
296,45737,33386,44553,44912,46543
297,45693,33031,44446,44860,46550
298,45965,33282,44649,45053,46821
299,45632,33190,44396,44800,46472
300,45735,33178,44524,44864,46589
301,45782,33325,44544,44936,46642
302,45720,33150,44467,44797,46573
303,45483,33012,44237,44673,46319
304,45454,33133,44261,44658,46335
305,45857,33335,44567,45013,46701
306,45997,33504,44760,45102,46859
307,45861,33346,44629,44972,46707
308,45705,33158,44382,44800,46544
309,45845,33368,44540,44974,46682
310,45797,33214,44491,44953,46668
311,45603,33056,44320,44740,46419
312,45528,33094,44249,44671,46418
313,45789,33215,44549,44975,46641
314,45712,33234,44462,44858,46576
315,45812,33450,44571,44939,46687
316,45886,33249,44626,45038,46710
317,45551,32984,44281,44672,46432
318,45751,33266,44502,44891,46602
319,45853,33151,44547,44983,46694
320,45700,33357,44460,44855,46540
321,45699,33223,44479,44828,46575
322,45868,33192,44605,45028,46716
323,45524,32970,44220,44680,46332
324,45781,33270,44513,44903,46623
325,45778,33219,44491,44898,46602
326,45990,33448,44752,45138,46831
327,45723,33355,44477,44881,46564
328,45612,33053,44356,44799,46531
329,45734,33153,44508,44883,46596
330,45462,32909,44271,44642,46292
331,45576,33088,44285,44724,46452
332,45644,33111,44416,44788,46487
333,45817,33082,44489,44953,46664
334,45576,33051,44344,44702,46456
335,45880,33365,44641,45011,46749
336,45606,33174,44309,44768,46439
337,45737,33165,44439,44865,46586
338,45563,33260,44333,44761,46438
339,45509,33094,44261,44657,46421
340,45437,33056,44289,44595,46276
341,45642,33314,44403,44854,46446
342,45816,33284,44598,44980,46698
343,45531,33046,44298,44694,46409
344,45675,33105,44426,44818,46499
345,45508,33114,44256,44646,46412
346,45665,33205,44439,44833,46521
347,45680,33092,44439,44860,46547
348,45692,33335,44503,44840,46574
349,45719,33220,44448,44867,46568
350,45597,33109,44358,44781,46459
351,45636,33018,44393,44740,46465
352,45611,33134,44424,44737,46489
353,45770,33296,44492,44901,46657
354,45633,33044,44366,44786,46503
355,45755,33089,44491,44854,46645
356,45750,33029,44485,44865,46581
357,45432,33017,44212,44598,46261
358,45623,33238,44393,44752,46471
359,45703,33129,44413,44826,46530
360,45695,33241,44466,44831,46599
361,45457,32971,44168,44573,46330
362,45893,33289,44589,45017,46744
363,45682,33119,44426,44854,46557
364,45755,33339,44544,44928,46575
365,45698,33103,44458,44820,46546
366,45821,33163,44569,44982,46628
367,45664,33065,44413,44818,46552
368,45700,33260,44451,44882,46550
369,45536,33064,44282,44663,46376
370,45714,33293,44504,44858,46607
371,45598,33160,44350,44734,46472
372,45666,33233,44407,44808,46506
373,45573,33163,44352,44706,46424
374,45578,33047,44357,44708,46439
375,45530,33124,44270,44724,46386
376,45666,33131,44433,44807,46475
377,45630,33219,44409,44787,46466
378,45935,33359,44619,45124,46764
379,45668,33319,44427,44839,46543
380,45615,33220,44320,44758,46483
381,45576,33136,44279,44696,46406
382,45643,33312,44370,44825,46496
383,45840,33381,44599,44973,46667
384,45903,33311,44666,45073,46704
385,45443,33021,44225,44617,46285
386,45796,33229,44562,44949,46677
387,45706,33298,44492,44842,46565
388,45733,33196,44465,44873,46585
389,45908,33174,44588,44996,46757
390,45722,33311,44488,44877,46615
391,45683,33237,44418,44863,46496
392,45584,33189,44361,44736,46435
393,45690,33172,44429,44878,46540
394,45598,33062,44331,44721,46479
395,45577,33104,44426,44720,46431
396,45808,33410,44632,45013,46701
397,45513,33230,44233,44637,46368
398,45925,33381,44642,45056,46808
399,45509,33026,44249,44677,46401
400,45479,33112,44230,44649,46367
401,45624,33106,44389,44694,46562
402,45547,33289,44336,44734,46423
403,45780,33356,44591,44949,46689
404,45858,33139,44548,44955,46713
405,45507,33207,44256,44635,46385
406,45498,32903,44291,44644,46342
407,45645,33079,44368,44791,46514
408,45552,33077,44269,44717,46374
409,45441,33054,44182,44602,46320
410,45842,33274,44629,44980,46671
411,45798,33157,44507,44944,46606
412,45831,33446,44571,44955,46718
413,45505,33159,44240,44646,46365
414,45504,32957,44230,44649,46393
415,45587,33193,44335,44729,46441
416,45438,33091,44188,44601,46290
417,45652,33079,44420,44777,46494
418,45422,32879,44168,44576,46232
419,45697,33058,44404,44817,46542
420,45487,32986,44191,44608,46340
421,45743,33281,44505,44886,46558
422,45612,33147,44432,44732,46430
423,45652,33296,44414,44789,46507
424,45935,33284,44656,45014,46796
425,45374,32715,44051,44466,46196
426,45645,33343,44411,44802,46513
427,45611,33157,44306,44741,46488
428,45731,33149,44489,44841,46580
429,45673,33077,44389,44801,46494
430,45718,33225,44502,44874,46591
431,45713,33308,44465,44874,46541
432,45728,33103,44482,44848,46626
433,45974,33448,44665,45092,46831
434,45725,33268,44408,44859,46562
435,45795,33254,44542,44952,46607
436,45833,33217,44578,44949,46661
437,45790,33287,44489,44900,46679
438,45625,33109,44434,44778,46502
439,45572,33205,44325,44735,46437
440,45529,33211,44299,44674,46376
441,45540,33056,44285,44687,46409
442,45673,33314,44487,44831,46513
443,45803,33201,44478,44934,46665
444,45441,33124,44231,44555,46343
445,45930,33448,44709,45076,46825
446,45576,33321,44320,44716,46456
447,45701,33152,44438,44852,46579
448,45834,33250,44556,44924,46664
449,45894,33404,44635,45070,46777
450,45519,32969,44278,44651,46392
451,45808,33328,44499,44953,46686
452,45818,33398,44572,44945,46698
453,45799,33152,44527,44974,46651
454,45422,32940,44156,44557,46284
455,45596,32978,44296,44734,46431
456,45590,33231,44375,44742,46434
457,45783,33297,44562,44945,46667
458,45944,33478,44739,45043,46825
459,45562,33166,44309,44724,46421
460,45539,33020,44315,44722,46357
461,45821,33304,44613,44971,46649
462,45556,33159,44251,44714,46416
463,45707,33366,44474,44870,46584
464,45434,33221,44233,44526,46330
465,45639,33021,44361,44759,46433
466,45936,33205,44662,45058,46762
467,45787,33183,44551,44955,46614
468,45953,33297,44732,45074,46833
469,45783,33149,44547,44906,46616
470,45786,33045,44511,44882,46628
471,45809,33315,44531,44935,46718
472,45856,33155,44676,44952,46735
473,45785,33292,44505,44930,46663
474,45718,33191,44473,44931,46564
475,45676,33203,44509,44830,46600
476,45640,33256,44431,44855,46487
477,45699,33295,44430,44872,46576
478,45772,33265,44460,44894,46664
479,45820,33188,44543,44983,46656
480,45736,33375,44543,44879,46644
481,45436,33071,44203,44601,46323
482,45630,33167,44353,44819,46513
483,45594,33267,44342,44784,46446
484,45919,33269,44677,45027,46768
485,45824,33385,44611,44965,46684
486,45689,33247,44406,44857,46559
487,45442,32963,44152,44590,46322
488,45589,33105,44303,44719,46396
489,45872,33290,44583,45018,46727
490,45490,33064,44226,44633,46317
491,45555,33197,44309,44683,46416
492,45958,33429,44687,45119,46850
493,45613,33305,44409,44800,46489
494,45867,33217,44690,45011,46728
495,45476,33016,44300,44605,46343
496,45516,32996,44282,44691,46399
497,45897,33303,44666,45030,46762
498,45971,33502,44718,45132,46841
499,45784,33410,44535,44919,46664
500,45784,33137,44564,44873,46652
501,45764,33252,44517,44924,46625
502,45843,33268,44630,44936,46715
503,45788,33370,44611,44905,46623
504,45775,33318,44552,44875,46680
505,45645,33226,44406,44804,46534
506,45383,33083,44139,44504,46259
507,45807,33126,44532,44951,46646
508,45585,33081,44345,44750,46425
509,45902,33373,44697,45011,46815
510,45695,33220,44424,44814,46580
511,45490,33121,44305,44634,46375
512,45610,33091,44342,44667,46439
513,45637,33202,44376,44784,46490
514,45442,32914,44192,44603,46279
515,45874,33106,44552,44978,46700
516,45794,33390,44552,44935,46638
517,45728,33209,44480,44883,46579
518,45609,33076,44328,44753,46458
519,45588,33168,44326,44741,46445
520,45727,33149,44414,44870,46539
521,45603,33312,44361,44801,46439
522,45904,33342,44612,44999,46768
523,45568,33114,44344,44709,46427
524,45733,33124,44402,44835,46596
525,45873,33407,44601,45053,46752
526,45623,33003,44373,44817,46432
527,45754,33199,44477,44880,46593
528,45823,33103,44541,44920,46635
529,45792,33115,44543,44939,46638
530,45625,33188,44370,44705,46511
531,45541,33006,44307,44683,46404
532,45691,33244,44454,44841,46535
533,45296,32878,44120,44427,46170
534,45722,33082,44464,44882,46584
535,45896,33342,44693,45045,46743
536,45635,32931,44349,44758,46447
537,45613,33033,44341,44752,46517
538,45780,33201,44518,44887,46630
539,45708,33186,44446,44878,46541
540,45928,33363,44660,45112,46781
541,45820,33326,44564,44966,46665
542,45760,33165,44506,44891,46618
543,45634,32993,44403,44745,46466
544,45601,33227,44358,44744,46483
545,45802,33397,44555,44962,46660
546,45728,33115,44482,44859,46587
547,45721,33250,44505,44901,46580
548,45691,33213,44459,44812,46544
549,45649,33074,44358,44819,46464
550,45899,33443,44588,45014,46780
551,45508,33123,44228,44625,46383
552,45599,33344,44398,44776,46499
553,45734,33240,44486,44917,46595
554,45811,33185,44588,44947,46644
555,45756,33321,44512,44911,46607
556,45925,33394,44708,45042,46773
557,45703,33211,44436,44862,46580
558,45696,33226,44438,44847,46587
559,45815,33472,44606,44967,46704
560,45666,33122,44354,44801,46528
561,45734,33205,44531,44895,46610
562,45754,33264,44497,44904,46641
563,45613,33210,44398,44794,46478
564,45598,33048,44335,44740,46456
565,45473,33076,44128,44601,46390
566,45466,33132,44234,44633,46265
567,45602,33080,44382,44737,46469
568,45699,33321,44478,44830,46560
569,45714,33269,44449,44864,46587
570,45575,33180,44317,44714,46474
571,45731,33138,44423,44886,46624
572,45530,33242,44331,44695,46410
573,45721,33280,44431,44894,46613
574,45495,33063,44232,44642,46331
575,45738,33132,44390,44868,46571
576,45640,33258,44342,44818,46511
577,45911,33438,44598,45049,46740
578,45685,33384,44459,44846,46559
579,45683,33203,44404,44858,46562
580,45580,33120,44349,44772,46400
581,45921,33300,44674,45099,46796
582,45658,33155,44414,44808,46533
583,45787,33093,44580,44911,46594
584,45756,33265,44515,44896,46584
585,45707,33118,44422,44867,46561
586,45701,33026,44429,44848,46578
587,45672,33201,44408,44795,46509
588,45585,33117,44282,44750,46486
589,45622,33090,44440,44751,46448
590,45701,33138,44419,44854,46526
591,45809,33103,44518,44934,46659
592,45396,33127,44161,44591,46250
593,45684,33180,44431,44835,46539
594,45894,33029,44621,45034,46735
595,45716,33160,44497,44882,46569
596,45721,33280,44520,44846,46548
597,45971,33317,44728,45128,46838
598,45754,33189,44482,44922,46633
599,45597,33289,44305,44771,46469
600,45505,33154,44194,44633,46339
601,45633,33161,44386,44805,46523
602,45569,33024,44289,44697,46441
603,45728,33245,44467,44808,46639
604,45482,33096,44284,44664,46344
605,46096,33480,44815,45222,46940
606,45659,33169,44428,44820,46496
607,45495,33007,44256,44611,46351
608,45902,33358,44659,45017,46843
609,45905,33381,44687,45034,46747
610,45815,33291,44532,44947,46639
611,45676,33215,44400,44870,46510
612,45700,33100,44421,44845,46586
613,45750,33135,44484,44887,46558
614,45818,33203,44551,44926,46662
615,45857,33305,44607,45046,46720
616,45639,33152,44365,44753,46484
617,45632,33081,44416,44810,46435
618,45810,33191,44567,44965,46651
619,45488,32983,44195,44614,46373
620,45718,33128,44454,44870,46556
621,45698,33245,44414,44837,46597
622,45645,33113,44356,44817,46499
623,45468,32986,44255,44612,46322
624,45821,33094,44591,44965,46631
625,45842,33170,44581,44973,46682
626,45744,33415,44456,44906,46563
627,45546,33013,44252,44669,46377
628,45784,33471,44542,44905,46628
629,45782,33106,44525,44946,46618
630,45729,33107,44423,44864,46520
631,45504,33024,44267,44612,46394
632,45636,33341,44397,44778,46505
633,45623,33281,44347,44756,46522
634,45672,33259,44378,44789,46562
635,45636,33111,44376,44787,46466
636,45535,33048,44309,44730,46396
637,45237,32934,43987,44422,46129
638,45542,33058,44292,44680,46461
639,45749,33170,44472,44925,46559
640,45614,33214,44285,44735,46500
641,45658,33150,44421,44812,46465
642,45290,32971,44084,44467,46142
643,45720,33000,44480,44858,46568
644,46029,33554,44829,45179,46866
645,45650,33118,44419,44799,46483
646,45691,33151,44482,44808,46522
647,45882,33127,44598,45021,46729
648,45887,33244,44609,45018,46729
649,45709,33161,44434,44863,46565
650,45789,33231,44519,44937,46601
651,45616,33215,44376,44708,46528
652,45701,33042,44446,44861,46523
653,45800,33197,44532,44916,46649
654,45528,33009,44254,44648,46406
655,45654,33069,44448,44810,46493
656,45490,33022,44273,44640,46364
657,45607,33073,44321,44760,46490
658,45624,33224,44383,44788,46491
659,45878,33419,44609,45016,46730
660,45608,33129,44354,44745,46471
661,45756,33395,44494,44878,46589
662,45579,33313,44331,44747,46477
663,45599,33035,44384,44691,46443
664,45791,33329,44523,44966,46648
665,45782,33237,44549,44912,46607
666,45624,33169,44391,44768,46472
667,45417,33032,44146,44631,46283
668,45495,33139,44269,44623,46338
669,45834,33196,44558,44982,46662
670,45832,33243,44605,44940,46672
671,45963,33494,44725,45131,46789
672,45761,33188,44518,44882,46603
673,45601,33129,44326,44742,46418
674,45930,33381,44647,45074,46836
675,45625,33167,44399,44791,46493
676,45533,33166,44343,44696,46381
677,46105,33623,44874,45281,46997
678,45705,33174,44482,44767,46586
679,45746,33101,44475,44863,46582
680,45591,32947,44376,44692,46430
681,45626,33119,44395,44725,46491
682,45887,33335,44587,45045,46722
683,45713,33306,44500,44885,46553
684,45489,33094,44233,44587,46358
685,45998,33490,44762,45131,46858
686,45682,33006,44430,44816,46536
687,45701,33236,44431,44840,46501
688,45392,33041,44164,44542,46281
689,45618,33165,44399,44766,46474
690,45700,33156,44398,44851,46525
691,45949,33314,44685,45084,46791
692,45573,33001,44301,44675,46465
693,45615,33284,44426,44838,46495
694,45681,33069,44352,44841,46503
695,45836,33176,44597,44929,46648
696,45825,33098,44545,44947,46664
697,45881,33387,44654,45012,46755
698,45466,33109,44202,44566,46355
699,45579,32970,44308,44691,46413
700,45692,33267,44421,44856,46545
701,45787,33283,44522,44930,46698
702,45665,33200,44377,44769,46475
703,45642,33011,44413,44804,46427
704,45623,33028,44298,44714,46500
705,45769,33306,44534,44863,46618
706,45702,33326,44435,44876,46571
707,45578,33198,44315,44748,46414
708,46037,33398,44730,45125,46855
709,45845,33271,44559,44972,46705
710,45716,33103,44462,44877,46577
711,45698,33273,44427,44794,46593
712,45577,33094,44393,44742,46419
713,45602,33154,44431,44837,46454
714,45680,33050,44341,44787,46549
715,45809,33311,44549,44966,46659
716,45716,33254,44529,44864,46552
717,45609,33284,44367,44776,46495
718,45594,33092,44335,44748,46439
719,45746,33295,44498,44914,46621
720,45668,33213,44423,44845,46531
721,45553,33083,44353,44672,46387
722,45722,33162,44441,44861,46613
723,45516,33072,44176,44660,46380
724,45980,33455,44770,45148,46821
725,45446,32885,44218,44583,46288
726,45679,33198,44455,44799,46530
727,45687,33153,44413,44830,46552
728,45658,33468,44407,44816,46559
729,45900,33425,44644,45056,46808
730,45610,33083,44264,44787,46491
731,45483,33018,44261,44626,46315
732,45640,33252,44382,44770,46533
733,45682,33226,44452,44828,46582
734,45648,33162,44406,44793,46456
735,45803,33306,44586,44951,46700
736,45749,33294,44492,44902,46575
737,45723,33119,44477,44833,46611
738,45691,33239,44389,44869,46564
739,45570,33274,44306,44767,46447
740,45621,33239,44403,44764,46452
741,45703,33243,44480,44848,46530
742,45749,33191,44546,44911,46624
743,45824,33397,44569,44989,46738
744,45515,33088,44337,44607,46318
745,45818,33395,44478,44968,46630
746,45549,33020,44269,44658,46455
747,45828,33329,44644,44974,46675
748,45641,33209,44393,44779,46472
749,45545,33072,44319,44649,46389
750,45748,33479,44535,44933,46624
751,45820,33269,44646,44942,46678
752,45708,33375,44495,44870,46584
753,45670,33162,44388,44811,46543
754,45821,33296,44544,44943,46678
755,45799,33332,44561,44924,46658
756,45528,33025,44225,44630,46408
757,45823,33431,44564,44963,46692
758,45717,33047,44449,44841,46532
759,45784,33104,44518,44910,46626
760,45790,33263,44560,44927,46616
761,45849,33214,44547,44969,46698
762,45728,33367,44411,44846,46604
763,45502,33007,44277,44683,46356
764,45637,33212,44406,44786,46505
765,45788,33363,44586,44933,46632
766,45559,33088,44293,44696,46401
767,45645,33153,44462,44812,46555
768,46022,33379,44796,45196,46847
769,45829,33183,44567,44963,46678
770,45715,33114,44450,44852,46579
771,45565,33058,44313,44754,46419
772,45932,33128,44681,45022,46769
773,45603,33070,44343,44763,46426
774,45609,33300,44389,44743,46529
775,45600,33098,44331,44773,46496
776,45633,33122,44356,44759,46474
777,45524,33125,44256,44685,46407
778,45617,33150,44355,44767,46450
779,45830,33121,44590,44985,46668
780,45480,33199,44317,44634,46347
781,45605,33180,44419,44755,46448
782,45753,33269,44460,44933,46606
783,45835,33351,44617,44976,46669
784,45782,33298,44572,44963,46643
785,45742,33114,44449,44921,46604
786,45817,33383,44657,44942,46707
787,45515,32952,44257,44678,46366
788,45589,33100,44380,44670,46479
789,45542,32827,44253,44677,46407
790,45744,33163,44486,44920,46562
791,45854,33227,44620,44981,46688
792,45669,33139,44442,44856,46525
793,45495,33136,44193,44673,46381
794,45718,33204,44497,44783,46556
795,45742,33246,44502,44877,46564
796,45761,33136,44515,44934,46605
797,45780,33208,44522,44961,46608
798,45678,33333,44427,44862,46610
799,45812,33108,44515,44948,46598
800,45682,33269,44427,44811,46598
801,45644,33254,44397,44786,46465
802,45761,33097,44501,44924,46572
803,45702,33236,44362,44866,46537
804,45324,32813,44077,44517,46186
805,45634,33159,44402,44835,46484
806,45763,33239,44542,44886,46630
807,45452,32865,44207,44602,46291
808,46056,33406,44798,45164,46873
809,45682,33144,44500,44863,46560
810,45591,33154,44280,44701,46481
811,45790,33310,44570,44942,46699
812,45737,33314,44523,44916,46619
813,45637,33049,44312,44769,46437
814,45452,33080,44214,44598,46344
815,45410,32913,44068,44591,46224
816,45909,33306,44683,44985,46783
817,45792,33214,44541,44950,46671
818,45490,32859,44182,44617,46357
819,45599,33102,44372,44742,46483
820,45773,33332,44540,44900,46626
