run_id,policy,outcome
185,random,44651
185,treat_all,33301
185,score,45006
185,treat_none,45885
186,random,44620
186,treat_all,33355
186,score,44996
186,causal,46704
186,treat_none,45880
187,score,44706
187,treat_all,33098
187,random,44234
187,causal,46366
187,treat_none,45536
188,causal,46497
188,treat_all,33069
188,treat_none,45580
188,random,44262
188,score,44763
189,causal,46582
189,random,44471
189,score,44851
189,treat_none,45694
189,treat_all,33235
190,treat_none,45796
190,score,44904
190,treat_all,33251
190,causal,46672
190,random,44553
191,treat_all,33107
191,random,44368
191,score,44764
191,treat_none,45605
191,causal,46451
192,score,44838
192,causal,46526
192,treat_none,45648
192,treat_all,33269
192,random,44436
193,score,45275
193,causal,47018
193,treat_all,33495
193,treat_none,46165
193,random,44891
194,score,44816
194,treat_none,45665
194,causal,46493
194,treat_all,33114
194,random,44386
195,random,44612
195,treat_all,33193
195,score,44979
195,treat_none,45842
195,causal,46665
196,random,44467
196,treat_none,45773
196,score,44906
196,causal,46634
196,treat_all,33167
197,score,44528
197,treat_none,45371
197,causal,46219
197,treat_all,32882
197,random,44150
198,causal,46613
198,random,44493
198,treat_all,33226
198,score,44834
198,treat_none,45715
199,score,44659
199,causal,46419
199,treat_all,33055
199,random,44238
199,treat_none,45534
200,treat_all,33043
200,random,44286
200,score,44678
200,causal,46374
200,treat_none,45553
201,score,44806
201,treat_all,33209
201,causal,46475
201,random,44382
201,treat_none,45614
202,treat_all,33301
202,random,44611
202,causal,46753
202,treat_none,45899
202,score,45027
203,random,44506
203,treat_all,33326
203,causal,46602
203,treat_none,45755
203,score,44895
204,treat_none,45468
204,random,44198
204,treat_all,33121
204,score,44586
204,causal,46316
205,random,44416
205,treat_all,33045
205,causal,46534
205,treat_none,45691
205,score,44840
206,random,44610
206,score,45000
206,treat_all,33352
206,causal,46738
206,treat_none,45873
207,treat_all,33317
207,random,44690
207,causal,46785
207,treat_none,45925
207,score,45017
208,treat_all,33396
208,random,44662
208,causal,46701
208,treat_none,45840
208,score,45008
209,random,44404
209,causal,46526
209,treat_all,33094
209,treat_none,45661
209,score,44793
210,treat_none,45513
210,random,44311
210,score,44615
210,causal,46380
210,treat_all,33122
211,score,44929
211,treat_all,33197
211,treat_none,45795
211,causal,46641
211,random,44543
212,score,44790
212,treat_none,45612
212,causal,46546
212,treat_all,33175
212,random,44375
213,score,44632
213,treat_all,32994
213,treat_none,45403
213,random,44135
213,causal,46260
214,treat_all,33256
214,score,44840
214,causal,46635
214,random,44479
214,treat_none,45734
215,causal,46429
215,random,44309
215,treat_all,33300
215,score,44737
215,treat_none,45560
216,causal,46562
216,treat_all,33181
216,random,44432
216,score,44797
216,treat_none,45682
217,treat_all,33238
217,random,44567
217,score,44977
217,causal,46688
217,treat_none,45811
218,score,44995
218,random,44578
218,treat_all,33286
218,causal,46717
218,treat_none,45826
219,treat_none,45664
219,random,44375
219,treat_all,33183
219,score,44807
219,causal,46477
220,treat_none,45634
220,score,44755
220,random,44363
220,causal,46477
220,treat_all,33182
221,treat_all,33186
221,random,44343
221,score,44729
221,causal,46469
221,treat_none,45585
222,score,44608
222,random,44287
222,causal,46356
222,treat_all,33151
222,treat_none,45473
223,causal,46643
223,treat_all,33256
223,score,44870
223,random,44510
223,treat_none,45781
224,score,44951
224,random,44512
224,treat_none,45794
224,treat_all,33153
224,causal,46640
225,causal,46626
225,treat_all,33143
225,random,44529
225,treat_none,45794
225,score,44929
226,causal,46308
226,random,44244
226,treat_none,45469
226,score,44636
226,treat_all,33135
227,treat_all,33395
227,random,44546
227,treat_none,45775
227,score,44942
227,causal,46635
228,score,44787
228,treat_none,45634
228,random,44425
228,treat_all,33256
228,causal,46464
229,score,44847
229,treat_none,45759
229,treat_all,33209
229,random,44528
229,causal,46603
230,treat_all,33399
230,causal,46861
230,random,44790
230,score,45152
230,treat_none,45994
231,causal,46806
231,random,44649
231,treat_all,33290
231,score,45053
231,treat_none,45924
232,causal,46585
232,treat_none,45751
232,random,44483
232,score,44872
232,treat_all,33116
233,treat_none,45659
233,score,44784
233,random,44445
233,treat_all,33126
233,causal,46508
234,random,44346
234,score,44687
234,causal,46444
234,treat_none,45600
234,treat_all,33036
235,random,44468
235,treat_all,33309
235,causal,46604
235,treat_none,45722
235,score,44898
236,random,44220
236,causal,46283
236,treat_none,45437
236,treat_all,32918
236,score,44575
237,treat_all,33120
237,random,44600
237,treat_none,45852
237,causal,46634
237,score,44959
238,causal,46296
238,random,44278
238,score,44626
238,treat_all,33011
238,treat_none,45448
239,treat_all,33408
239,causal,46829
239,random,44665
239,score,45120
239,treat_none,45999
240,treat_all,33126
240,score,44783
240,treat_none,45624
240,random,44459
240,causal,46460
241,score,45056
241,treat_none,45909
241,causal,46731
241,random,44641
241,treat_all,33236
242,random,44414
242,causal,46566
242,score,44865
242,treat_none,45672
242,treat_all,33417
243,causal,46402
243,random,44312
243,treat_all,33086
243,score,44646
243,treat_none,45555
244,score,44975
244,treat_none,45841
244,treat_all,33301
244,causal,46746
244,random,44624
245,causal,46730
245,treat_none,45913
245,treat_all,33165
245,score,45047
245,random,44650
246,treat_none,45875
246,causal,46737
246,treat_all,33434
246,score,45009
246,random,44671
247,causal,46733
247,score,44912
247,treat_all,33172
247,random,44566
247,treat_none,45822
248,score,44955
248,random,44602
248,treat_all,33280
248,causal,46661
248,treat_none,45788
249,random,44362
249,treat_none,45609
249,treat_all,33139
249,score,44716
249,causal,46494
250,causal,46470
250,treat_all,33286
250,random,44415
250,score,44711
250,treat_none,45626
251,score,44710
251,random,44310
251,treat_none,45580
251,causal,46397
251,treat_all,33130
252,treat_none,45735
252,treat_all,33221
252,random,44489
252,score,44870
252,causal,46608
253,random,44368
253,treat_none,45621
253,causal,46536
253,treat_all,33203
253,score,44797
254,causal,46531
254,treat_none,45677
254,treat_all,33123
254,score,44808
254,random,44424
255,treat_none,45495
255,treat_all,33190
255,score,44612
255,causal,46407
255,random,44262
256,random,44453
256,treat_none,45753
256,score,44883
256,treat_all,33194
256,causal,46567
257,score,44796
257,treat_all,33016
257,random,44338
257,causal,46511
257,treat_none,45678
258,causal,46506
258,score,44763
258,random,44353
258,treat_all,33162
258,treat_none,45646
259,score,45131
259,random,44720
259,treat_all,33381
259,causal,46799
259,treat_none,45986
260,causal,46735
260,random,44630
260,score,45003
260,treat_none,45872
260,treat_all,33228
261,score,44686
261,treat_none,45569
261,treat_all,33108
261,random,44338
261,causal,46440
262,random,44362
262,treat_all,33281
262,causal,46560
262,treat_none,45669
262,score,44825
263,causal,46587
263,treat_all,33181
263,treat_none,45710
263,random,44411
263,score,44824
264,causal,46295
264,score,44523
264,treat_all,32964
264,random,44178
264,treat_none,45426
265,causal,46642
265,treat_all,33168
265,treat_none,45813
265,random,44490
265,score,44945
266,causal,46602
266,treat_none,45737
266,score,44828
266,random,44482
266,treat_all,33118
267,random,44531
267,treat_none,45781
267,treat_all,33271
267,score,44887
267,causal,46612
268,treat_all,33185
268,treat_none,45680
268,random,44435
268,score,44836
268,causal,46570
269,random,44434
269,treat_all,33054
269,score,44939
269,causal,46605
269,treat_none,45748
270,score,44868
270,treat_all,33225
270,treat_none,45655
270,random,44385
270,causal,46517
271,treat_none,45760
271,treat_all,33188
271,random,44511
271,causal,46570
271,score,44896
272,causal,46393
272,treat_none,45506
272,score,44645
272,random,44213
272,treat_all,32958
273,causal,46484
273,treat_none,45601
273,treat_all,33112
273,random,44348
273,score,44742
274,random,44548
274,score,44896
274,treat_all,33349
274,treat_none,45724
274,causal,46562
275,random,44308
275,treat_none,45593
275,score,44760
275,treat_all,33081
275,causal,46403
276,treat_none,45540
276,random,44280
276,score,44696
276,treat_all,33108
276,causal,46423
277,causal,46540
277,treat_all,32980
277,random,44324
277,treat_none,45647
277,score,44755
278,treat_all,32881
278,score,44578
278,random,44298
278,causal,46322
278,treat_none,45472
279,treat_all,33343
279,random,44716
279,treat_none,45958
279,causal,46810
279,score,45116
280,random,44539
280,score,44941
280,treat_all,33293
280,treat_none,45845
280,causal,46691
281,treat_none,45547
281,causal,46426
281,random,44280
281,score,44667
281,treat_all,32925
282,causal,46524
282,score,44852
282,treat_none,45678
282,random,44442
282,treat_all,33271
283,score,44861
283,treat_none,45720
283,treat_all,33046
283,random,44509
283,causal,46546
284,score,44866
284,causal,46581
284,treat_none,45725
284,random,44423
284,treat_all,33283
285,treat_all,33392
285,causal,46634
285,treat_none,45788
285,score,44899
285,random,44551
286,treat_none,45913
286,score,45049
286,treat_all,33243
286,causal,46764
286,random,44643
287,random,44591
287,treat_none,45809
287,score,44967
287,treat_all,33173
287,causal,46674
288,treat_all,32955
288,causal,46380
288,random,44291
288,treat_none,45538
288,score,44682
289,treat_none,45672
289,random,44413
289,treat_all,33178
289,causal,46493
289,score,44796
290,treat_none,45809
290,treat_all,33254
290,random,44536
290,score,44951
290,causal,46689
291,treat_none,45627
291,causal,46423
291,treat_all,33052
291,random,44421
291,score,44736
292,score,45243
292,treat_none,46125
292,treat_all,33457
292,causal,47027
292,random,44859
293,random,44424
293,treat_none,45720
293,treat_all,33106
293,causal,46580
293,score,44825
294,treat_all,33342
294,score,44921
294,causal,46616
294,random,44482
294,treat_none,45751
295,treat_none,45786
295,score,44881
295,random,44620
295,causal,46652
295,treat_all,33208
296,score,44912
296,random,44553
296,causal,46543
296,treat_all,33386
296,treat_none,45737
297,treat_none,45693
297,random,44446
297,causal,46550
297,score,44860
297,treat_all,33031
298,score,45053
298,random,44649
298,treat_none,45965
298,causal,46821
298,treat_all,33282
299,random,44396
299,causal,46472
299,score,44800
299,treat_none,45632
299,treat_all,33190
300,treat_all,33178
300,causal,46589
300,treat_none,45735
300,random,44524
300,score,44864
301,treat_all,33325
301,treat_none,45782
301,score,44936
301,random,44544
301,causal,46642
302,random,44467
302,treat_all,33150
302,causal,46573
302,treat_none,45720
302,score,44797
303,treat_none,45483
303,treat_all,33012
303,causal,46319
303,random,44237
303,score,44673
304,treat_all,33133
304,causal,46335
304,score,44658
304,random,44261
304,treat_none,45454
305,score,45013
305,causal,46701
305,treat_none,45857
305,treat_all,33335
305,random,44567
306,random,44760
306,treat_none,45997
306,causal,46859
306,treat_all,33504
306,score,45102
307,random,44629
307,causal,46707
307,score,44972
307,treat_all,33346
307,treat_none,45861
308,causal,46544
308,treat_all,33158
308,score,44800
308,random,44382
308,treat_none,45705
309,score,44974
309,random,44540
309,causal,46682
309,treat_none,45845
309,treat_all,33368
310,treat_all,33214
310,score,44953
310,random,44491
310,causal,46668
310,treat_none,45797
311,treat_all,33056
311,causal,46419
311,treat_none,45603
311,score,44740
311,random,44320
312,treat_none,45528
312,random,44249
312,score,44671
312,causal,46418
312,treat_all,33094
313,score,44975
313,treat_none,45789
313,causal,46641
313,random,44549
313,treat_all,33215
314,random,44462
314,score,44858
314,causal,46576
314,treat_none,45712
314,treat_all,33234
315,treat_all,33450
315,causal,46687
315,score,44939
315,treat_none,45812
315,random,44571
316,random,44626
316,treat_all,33249
316,score,45038
316,treat_none,45886
316,causal,46710
317,treat_all,32984
317,causal,46432
317,score,44672
317,random,44281
317,treat_none,45551
318,treat_all,33266
318,score,44891
318,causal,46602
318,random,44502
318,treat_none,45751
319,score,44983
319,treat_all,33151
319,random,44547
319,causal,46694
319,treat_none,45853
320,causal,46540
320,random,44460
320,treat_all,33357
320,treat_none,45700
320,score,44855
321,treat_none,45699
321,score,44828
321,treat_all,33223
321,random,44479
321,causal,46575
322,score,45028
322,random,44605
322,treat_none,45868
322,treat_all,33192
322,causal,46716
323,causal,46332
323,treat_none,45524
323,random,44220
323,treat_all,32970
323,score,44680
324,treat_none,45781
324,score,44903
324,treat_all,33270
324,random,44513
324,causal,46623
325,score,44898
325,random,44491
325,treat_none,45778
325,causal,46602
325,treat_all,33219
326,score,45138
326,treat_none,45990
326,treat_all,33448
326,random,44752
326,causal,46831
327,score,44881
327,random,44477
327,causal,46564
327,treat_none,45723
327,treat_all,33355
328,causal,46531
328,score,44799
328,treat_none,45612
328,treat_all,33053
328,random,44356
329,treat_none,45734
329,random,44508
329,causal,46596
329,score,44883
329,treat_all,33153
330,random,44271
330,causal,46292
330,treat_none,45462
330,treat_all,32909
330,score,44642
331,random,44285
331,treat_all,33088
331,treat_none,45576
331,causal,46452
331,score,44724
332,causal,46487
332,treat_none,45644
332,treat_all,33111
