run_id,treat_none,treat_all,random,score,causal
817,45792,60090,47207,50232,50232
818,45490,59803,46931,49847,49847
819,45599,59833,47052,50027,50027
820,45773,59722,47236,50060,50060
821,45695,59779,47151,50151,50151
822,45911,60014,47329,50274,50274
823,45861,59851,47347,50190,50190
824,45883,59868,47279,50274,50274
825,45493,59638,46966,49967,49967
826,45672,60003,47091,50174,50174
827,45306,59407,46685,49652,49652
828,45698,59773,47158,50000,50000
829,45732,60064,47152,50168,50168
830,45591,59739,46949,49987,49987
831,45825,59951,47250,50168,50168
832,45871,60032,47259,50265,50265
833,45515,59805,46997,49941,49941
834,45857,59933,47201,50146,50146
835,45669,59838,47120,49999,49999
836,45831,59832,47323,50230,50230
837,45758,59914,47186,50204,50204
838,45615,59739,47006,49894,49894
839,45819,59870,47311,50178,50178
840,45675,59943,47142,50068,50068
841,45536,59716,46999,49979,49979
842,45623,59717,47062,50016,50016
843,45679,59774,47102,50147,50147
844,45660,59774,47163,50015,50015
845,45634,59841,46975,50054,50054
846,45621,59739,47060,50057,50057
847,45849,59968,47281,50273,50273
848,45592,59767,46995,49945,49945
849,45591,59908,47055,50004,50004
850,45607,59805,46990,49957,49957
851,46154,60293,47555,50508,50508
852,46022,60264,47394,50507,50507
853,45576,59612,46923,49933,49933
854,45632,59715,47027,50060,50060
855,45555,59713,46971,49957,49957
856,45715,59761,47158,50070,50070
857,45625,59745,47050,50018,50018
858,45722,59902,47124,50152,50152
859,45709,59823,47125,50146,50146
860,45712,59967,47179,49991,49991
861,45623,59884,47073,49996,49996
862,45754,59710,47176,50052,50052
863,45815,59804,47202,50160,50160
864,45567,59876,47013,50010,50010
865,45673,59869,47074,50062,50062
866,45965,60076,47357,50374,50374
867,45716,59750,47134,50005,50005
868,45584,59788,47055,49971,49971
869,45555,59815,46959,49979,49979
870,45978,60042,47434,50312,50312
871,45728,59711,47088,50073,50073
872,45812,59831,47165,50234,50234
873,45808,59817,47136,50245,50245
874,45935,60034,47340,50357,50357
875,45421,59629,46879,49798,49798
876,45498,59870,46885,49921,49921
877,45747,59916,47140,50120,50120
878,45691,59940,47104,50190,50190
879,45683,59983,47193,50091,50091
880,45648,59977,47059,50043,50043
881,45554,59558,46951,49939,49939
882,45638,59791,47099,50001,50001
883,46002,60081,47369,50362,50362
884,45804,60001,47213,50225,50225
885,45638,59791,47047,50042,50042
886,45814,59984,47162,50330,50330
887,45608,59744,47009,49960,49960
888,45766,59883,47192,50199,50199
889,45783,60052,47239,50151,50151
890,45944,60218,47400,50335,50335
891,45663,59889,47085,50032,50032
892,45624,59755,47070,50010,50010
893,45684,59979,47042,50092,50092
894,45730,59837,47120,50168,50168
895,45777,59723,47101,50193,50193
896,45990,60026,47380,50425,50425
897,45734,59807,47139,50198,50198
898,45561,59579,47001,49949,49949
899,45529,59867,46990,49942,49942
900,45941,60255,47414,50370,50370
901,45866,60059,47281,50340,50340
902,45787,59978,47208,50246,50246
903,45494,59784,46953,49899,49899
904,45609,59853,47001,50000,50000
905,45461,59617,46838,49840,49840
906,45502,59723,46921,49863,49863
907,45590,59907,46977,49994,49994
908,45858,59996,47272,50327,50327
909,45822,59935,47203,50131,50131
910,45714,59866,47173,50137,50137
911,45712,59875,47173,50075,50075
912,45641,59712,47002,50054,50054
913,45513,59701,47067,49939,49939
914,45831,60131,47185,50254,50254
915,45871,59912,47294,50271,50271
916,45638,59556,47078,50039,50039
917,45753,60010,47208,50055,50055
918,45448,59582,46822,49818,49818
919,45650,59828,47041,50000,50000
920,45571,59810,46979,49981,49981
921,45582,59903,47053,50014,50014
922,45874,60118,47265,50251,50251
923,45573,59611,47028,49927,49927
924,45611,59856,47026,49965,49965
925,45929,59833,47303,50292,50292
926,45568,59867,46922,50018,50018
927,45586,59840,46943,50091,50091
928,45971,60186,47300,50348,50348
929,45775,59987,47270,50239,50239
930,45818,59988,47255,50160,50160
931,45671,59976,47104,50142,50142
932,45835,59925,47217,50214,50214
933,45542,59456,46853,49812,49812
934,45824,59831,47151,50192,50192
935,45767,59921,47138,50161,50161
936,45724,59876,47090,50120,50120
937,45705,59864,47159,50129,50129
938,45938,60107,47360,50332,50332
939,45489,59741,46894,49792,49792
940,45541,59973,46928,49969,49969
941,45830,60068,47299,50270,50270
942,45530,59583,46954,49884,49884
943,45953,60052,47440,50435,50435
944,46033,60087,47466,50420,50420
945,45836,59971,47249,50222,50222
946,45778,59964,47119,50149,50149
947,45829,59738,47169,50159,50159
948,45930,60195,47319,50391,50391
949,45821,60012,47304,50233,50233
950,45882,59948,47194,50283,50283
951,45602,59511,46979,49909,49909
952,45816,60082,47247,50282,50282
953,46149,60135,47510,50566,50566
954,45524,59931,47049,49900,49900
955,45755,59764,47173,50123,50123
956,45713,59952,47099,50127,50127
957,45503,59667,46924,49853,49853
958,45809,60056,47254,50261,50261
959,45590,59847,46924,49974,49974
960,45629,59769,47081,50029,50029
961,45457,59764,46881,49962,49962
962,45716,59996,47082,50226,50226
963,45736,60026,47208,50120,50120
964,45861,60049,47252,50196,50196
965,45711,59867,47076,50193,50193
966,45570,59698,46974,50006,50006
967,45647,59759,47066,50059,50059
968,45738,59709,47063,50098,50098
969,45801,59935,47161,50168,50168
970,45753,59956,47238,50182,50182
971,45430,59661,46837,49897,49897
972,45666,59942,47096,50099,50099
973,45750,59831,47168,50161,50161
974,45482,59618,46956,49905,49905
975,45603,59730,46979,50033,50033
976,45771,59899,47113,50112,50112
977,45603,59811,47086,50095,50095
978,45617,59933,47014,49912,49912
979,45754,60107,47176,50127,50127
980,45899,59923,47371,50339,50339
981,45532,59902,46964,49954,49954
982,45583,60042,47020,49954,49954
983,45863,59991,47257,50276,50276
984,45510,59771,47001,49894,49894
985,45692,59875,47143,50044,50044
986,45932,60136,47355,50293,50293
987,45508,59856,46976,49856,49856
988,45781,59965,47205,50186,50186
989,45570,59655,47048,49944,49944
990,45458,59638,46856,49890,49890
991,45790,60102,47257,50239,50239
992,45707,59935,47179,50169,50169
993,45680,59787,47133,50114,50114
994,45913,60082,47300,50312,50312
995,45679,59716,47065,50041,50041
996,45909,60007,47371,50407,50407
997,45891,59916,47295,50317,50317
998,45753,59826,47174,50126,50126
999,45703,60017,47108,50115,50115
