run_id,treat_none,treat_all,random,score,causal
192,45648,54420,46505,44530,49371
193,46165,54962,47027,45043,49882
194,45665,54614,46564,44502,49422
195,45842,54792,46721,44736,49516
196,45773,54629,46655,44647,49511
197,45371,54105,46247,44192,49076
198,45715,54648,46634,44568,49408
199,45534,54411,46417,44368,49270
200,45553,54464,46464,44429,49282
201,45614,54702,46533,44476,49385
202,45899,54669,46794,44748,49591
203,45755,54773,46724,44632,49516
204,45468,54456,46303,44339,49248
205,45691,54534,46508,44548,49422
206,45873,54601,46716,44724,49527
207,45925,54732,46841,44822,49588
208,45840,54666,46744,44739,49504
209,45661,54716,46584,44501,49501
210,45513,54528,46467,44443,49269
211,45795,54535,46614,44654,49567
212,45612,54340,46485,44540,49297
213,45403,54352,46309,44253,49117
214,45734,54489,46612,44613,49430
215,45560,54735,46501,44476,49371
216,45682,54684,46624,44609,49426
217,45811,54687,46689,44679,49561
218,45826,54621,46738,44665,49635
219,45664,54555,46530,44520,49448
220,45634,54580,46499,44531,49375
221,45585,54440,46491,44411,49433
222,45473,54433,46343,44281,49177
223,45781,54588,46625,44668,49496
224,45794,54651,46635,44668,49524
225,45794,54641,46667,44617,49570
226,45469,54401,46341,44333,49229
227,45775,54842,46687,44720,49435
228,45634,54480,46551,44530,49391
229,45759,54601,46666,44641,49497
230,45994,54927,46869,44865,49734
231,45924,54783,46812,44769,49684
232,45751,54586,46653,44610,49494
233,45659,54494,46535,44505,49496
234,45600,54325,46393,44392,49358
235,45722,54628,46611,44583,49477
236,45437,54728,46384,44273,49242
237,45852,54637,46743,44794,49531
238,45448,54492,46343,44338,49273
239,45999,54857,46909,44852,49804
240,45624,54504,46532,44542,49324
241,45909,54657,46806,44734,49626
242,45672,54976,46637,44627,49507
243,45555,54551,46450,44458,49318
244,45841,54591,46650,44714,49536
245,45913,54793,46843,44788,49659
246,45875,54731,46742,44771,49563
247,45822,54657,46694,44685,49531
248,45788,54569,46739,44642,49539
249,45609,54460,46479,44517,49308
250,45626,54685,46484,44477,49407
251,45580,54475,46449,44464,49375
252,45735,54792,46600,44676,49435
253,45621,54690,46555,44469,49389
254,45677,54788,46611,44601,49481
255,45495,54551,46385,44394,49220
256,45753,54737,46623,44617,49524
257,45678,54529,46590,44564,49436
258,45646,54735,46471,44583,49451
259,45986,54685,46855,44772,49716
260,45872,54901,46718,44724,49702
261,45569,54351,46421,44451,49294
262,45669,54750,46554,44532,49414
263,45710,54768,46600,44618,49533
264,45426,54334,46295,44303,49150
265,45813,54764,46681,44675,49467
266,45737,54553,46609,44605,49469
267,45781,54483,46616,44622,49529
268,45680,54418,46631,44510,49494
269,45748,54311,46614,44582,49507
270,45655,54793,46577,44596,49391
271,45760,54631,46616,44640,49570
272,45506,54472,46434,44345,49251
273,45601,54578,46543,44407,49399
274,45724,54638,46621,44594,49409
275,45593,54343,46391,44452,49327
276,45540,54427,46484,44425,49247
277,45647,54613,46537,44528,49429
278,45472,54455,46366,44298,49186
279,45958,54872,46838,44839,49751
280,45845,54744,46776,44713,49575
281,45547,54345,46399,44426,49286
282,45678,54580,46612,44571,49451
283,45720,54570,46650,44537,49442
284,45725,54491,46584,44628,49463
285,45788,54492,46686,44615,49437
286,45913,54570,46846,44748,49648
287,45809,54789,46704,44688,49562
288,45538,54470,46391,44400,49343
289,45672,54430,46622,44589,49362
290,45809,54814,46717,44693,49567
291,45627,54616,46517,44489,49372
292,46125,54903,47027,45041,49870
293,45720,54606,46580,44568,49491
294,45751,54747,46701,44651,49579
295,45786,54742,46717,44681,49573
296,45737,54880,46696,44648,49470
297,45693,54514,46609,44586,49505
298,45965,55000,46928,44870,49701
299,45632,54515,46581,44486,49340
300,45735,54533,46597,44586,49504
301,45782,54801,46755,44668,49638
302,45720,54647,46581,44574,49491
303,45483,54519,46398,44354,49299
304,45454,54380,46395,44358,49166
305,45857,54684,46724,44752,49621
306,45997,54969,46830,44840,49783
307,45861,54637,46762,44688,49568
308,45705,54429,46490,44549,49402
309,45845,54766,46775,44745,49484
310,45797,54518,46628,44602,49468
311,45603,54336,46451,44503,49248
312,45528,54626,46432,44459,49288
313,45789,54629,46721,44658,49513
314,45712,54678,46651,44625,49498
315,45812,54632,46719,44719,49523
316,45886,54685,46735,44727,49589
317,45551,54364,46443,44367,49227
318,45751,54554,46714,44634,49508
319,45853,54571,46723,44727,49555
320,45700,54871,46664,44562,49550
321,45699,54647,46567,44569,49436
322,45868,54687,46749,44714,49679
323,45524,54546,46395,44368,49217
324,45781,54651,46666,44632,49464
325,45778,54745,46675,44714,49535
326,45990,54889,46890,44831,49737
327,45723,54719,46611,44588,49440
328,45612,54557,46477,44428,49374
329,45734,54655,46664,44564,49506
330,45462,54437,46348,44366,49187
331,45576,54570,46502,44497,49302
332,45644,54303,46524,44474,49367
333,45817,54618,46638,44699,49499
334,45576,54526,46491,44433,49335
335,45880,54736,46776,44724,49614
336,45606,54444,46519,44430,49342
337,45737,54664,46583,44630,49484
338,45563,54482,46413,44409,49311
339,45509,54600,46402,44433,49337
340,45437,54434,46353,44287,49214
341,45642,54680,46562,44521,49504
342,45816,54721,46731,44673,49564
343,45531,54564,46402,44411,49234
344,45675,54553,46573,44469,49411
345,45508,54315,46334,44383,49229
346,45665,54624,46550,44511,49404
347,45680,54623,46526,44560,49371
348,45692,54467,46562,44556,49429
349,45719,54546,46538,44589,49435
350,45597,54479,46456,44387,49321
351,45636,54533,46540,44484,49382
352,45611,54593,46445,44529,49338
353,45770,54697,46629,44640,49591
354,45633,54514,46512,44509,49357
355,45755,54547,46659,44641,49494
356,45750,54414,46577,44638,49505
357,45432,54303,46293,44215,49126
358,45623,54525,46558,44491,49363
359,45703,54633,46622,44585,49459
360,45695,54685,46623,44555,49448
361,45457,54446,46359,44337,49261
362,45893,54695,46778,44775,49652
363,45682,54706,46556,44554,49413
364,45755,54779,46714,44598,49527
365,45698,54565,46585,44579,49389
366,45821,54778,46748,44707,49571
367,45664,54346,46532,44508,49377
368,45700,54543,46558,44551,49383
369,45536,54311,46395,44400,49284
370,45714,54771,46574,44647,49473
371,45598,54445,46464,44442,49379
372,45666,54404,46544,44507,49424
373,45573,54532,46461,44495,49365
374,45578,54599,46406,44477,49283
375,45530,54509,46405,44426,49312
376,45666,54535,46578,44539,49440
377,45630,54609,46507,44479,49437
378,45935,54639,46785,44796,49595
379,45668,54642,46570,44570,49427
380,45615,54519,46476,44471,49277
381,45576,54524,46490,44428,49296
382,45643,54590,46569,44573,49427
383,45840,54716,46674,44710,49576
384,45903,54941,46829,44852,49666
385,45443,54353,46357,44305,49228
386,45796,54697,46699,44629,49504
387,45706,54604,46601,44582,49410
388,45733,54773,46624,44630,49530
389,45908,54631,46812,44767,49600
390,45722,54564,46601,44613,49364
391,45683,54792,46604,44594,49501
392,45584,54583,46542,44480,49272
393,45690,54323,46536,44523,49469
394,45598,54558,46528,44494,49440
395,45577,54726,46509,44424,49277
396,45808,54538,46666,44645,49552
397,45513,54400,46442,44367,49229
398,45925,54676,46784,44835,49622
399,45509,54466,46376,44393,49259
400,45479,54511,46366,44404,49232
401,45624,54653,46556,44531,49368
402,45547,54567,46452,44397,49296
403,45780,54738,46717,44685,49484
404,45858,54721,46821,44725,49590
405,45507,54429,46311,44431,49165
406,45498,54381,46426,44316,49282
407,45645,54609,46525,44525,49335
408,45552,54440,46459,44484,49226
409,45441,54552,46336,44332,49210
410,45842,54955,46719,44696,49631
411,45798,54765,46679,44675,49580
412,45831,54784,46702,44720,49632
413,45505,54459,46441,44422,49261
414,45504,54348,46384,44344,49232
415,45587,54571,46495,44527,49347
416,45438,54419,46346,44321,49232
417,45652,54701,46577,44537,49449
418,45422,54350,46368,44275,49158
419,45697,54511,46586,44539,49416
420,45487,54486,46375,44350,49284
421,45743,54704,46681,44634,49470
422,45612,54579,46519,44471,49384
423,45652,54663,46555,44530,49400
424,45935,54855,46839,44809,49707
425,45374,54361,46215,44272,49110
426,45645,54617,46434,44558,49441
427,45611,54619,46491,44460,49322
428,45731,54688,46623,44601,49504
429,45673,54706,46582,44556,49489
430,45718,54508,46527,44553,49572
431,45713,54471,46577,44567,49392
432,45728,54514,46572,44597,49485
433,45974,54695,46883,44786,49755
434,45725,54576,46595,44549,49529
435,45795,54887,46710,44693,49521
436,45833,54783,46673,44759,49644
437,45790,54795,46709,44714,49487
438,45625,54641,46504,44475,49335
439,45572,54496,46515,44447,49380
440,45529,54513,46451,44426,49235
441,45540,54435,46430,44407,49270
442,45673,54572,46597,44554,49456
443,45803,54633,46629,44634,49572
444,45441,54427,46347,44356,49207
445,45930,54818,46893,44812,49658
446,45576,54487,46485,44467,49322
447,45701,54601,46600,44563,49339
448,45834,54656,46736,44716,49571
449,45894,54786,46780,44737,49706
450,45519,54314,46431,44403,49218
451,45808,54615,46705,44676,49519
452,45818,54817,46718,44693,49606
453,45799,54901,46770,44763,49613
454,45422,54427,46316,44329,49222
455,45596,54502,46450,44452,49352
456,45590,54378,46430,44432,49277
457,45783,54583,46634,44634,49489
458,45944,54789,46898,44778,49633
459,45562,54746,46438,44452,49288
460,45539,54477,46449,44378,49300
461,45821,54711,46731,44679,49555
462,45556,54492,46459,44440,49275
463,45707,54510,46590,44537,49430
464,45434,54465,46322,44342,49251
465,45639,54740,46527,44517,49429
466,45936,54800,46808,44791,49621
467,45787,54740,46657,44661,49547
468,45953,54719,46846,44804,49671
469,45783,54746,46623,44664,49467
470,45786,54544,46729,44610,49495
471,45809,54586,46668,44655,49581
472,45856,54733,46761,44727,49635
473,45785,54663,46574,44631,49421
474,45718,54669,46573,44584,49440
475,45676,54484,46570,44491,49461
476,45640,54624,46539,44551,49405
477,45699,54692,46608,44570,49491
478,45772,54617,46650,44635,49494
479,45820,54684,46707,44652,49577
480,45736,54802,46643,44623,49547
481,45436,54350,46333,44334,49197
482,45630,54829,46553,44518,49429
483,45594,54463,46481,44508,49313
484,45919,54845,46782,44822,49698
485,45824,54458,46721,44691,49512
486,45689,54678,46653,44586,49462
487,45442,54307,46360,44297,49170
488,45589,54577,46490,44484,49316
489,45872,54708,46741,44758,49684
490,45490,54362,46378,44380,49278
491,45555,54501,46456,44444,49314
492,45958,54794,46848,44842,49660
493,45613,54434,46491,44466,49346
494,45867,54841,46795,44699,49709
495,45476,54459,46430,44341,49222
496,45516,54529,46360,44427,49263
497,45897,54700,46774,44759,49558
498,45971,54795,46804,44782,49629
499,45784,54621,46669,44633,49507
500,45784,54637,46676,44644,49498
501,45764,54635,46594,44662,49469
502,45843,54746,46738,44744,49579
503,45788,54805,46690,44702,49520
504,45775,54552,46619,44685,49458
505,45645,54519,46591,44569,49335
506,45383,54418,46280,44297,49132
507,45807,54727,46672,44663,49664
508,45585,54558,46450,44539,49300
509,45902,54622,46734,44769,49619
510,45695,54662,46561,44556,49413
511,45490,54448,46439,44356,49206
512,45610,54591,46542,44475,49363
513,45637,54666,46578,44516,49360
514,45442,54492,46314,44295,49177
515,45874,54836,46764,44692,49612
516,45794,54737,46662,44664,49541
517,45728,54552,46640,44571,49489
518,45609,54446,46469,44479,49361
519,45588,54563,46487,44479,49369
520,45727,54475,46624,44593,49359
521,45603,54474,46462,44452,49295
522,45904,54803,46833,44806,49642
523,45568,54479,46402,44416,49283
524,45733,54561,46541,44544,49470
525,45873,54864,46760,44718,49689
526,45623,54688,46527,44509,49330
527,45754,54667,46660,44590,49557
528,45823,54687,46640,44727,49588
529,45792,54566,46598,44683,49574
530,45625,54693,46560,44543,49433
531,45541,54472,46464,44453,49320
532,45691,54713,46593,44552,49479
533,45296,54086,46233,44179,49039
534,45722,54614,46631,44598,49477
535,45896,54671,46846,44729,49668
536,45635,54607,46517,44516,49413
537,45613,54721,46522,44569,49383
538,45780,54644,46726,44624,49518
539,45708,54644,46549,44555,49494
540,45928,54943,46751,44780,49726
541,45820,54782,46727,44691,49555
542,45760,54584,46599,44594,49508
543,45634,54637,46587,44480,49441
544,45601,54376,46434,44505,49245
545,45802,54859,46653,44689,49646
546,45728,54676,46648,44611,49477
547,45721,54442,46621,44573,49343
548,45691,54624,46623,44548,49481
549,45649,54571,46537,44532,49370
550,45899,54774,46760,44792,49723
551,45508,54285,46353,44354,49239
552,45599,54442,46469,44444,49388
553,45734,54593,46678,44633,49460
554,45811,54778,46761,44677,49520
555,45756,54644,46735,44593,49478
556,45925,54736,46808,44800,49615
557,45703,54718,46615,44604,49439
558,45696,54589,46568,44603,49345
559,45815,54692,46645,44700,49550
560,45666,54717,46552,44572,49378
561,45734,54710,46650,44597,49481
562,45754,54600,46699,44575,49497
563,45613,54495,46541,44530,49188
564,45598,54609,46536,44430,49406
565,45473,54381,46382,44395,49212
566,45466,54471,46359,44354,49199
567,45602,54364,46450,44442,49303
568,45699,54652,46618,44607,49421
569,45714,54444,46546,44524,49449
570,45575,54376,46479,44456,49298
571,45731,54411,46560,44603,49381
572,45530,54600,46421,44420,49367
573,45721,54452,46535,44578,49434
574,45495,54603,46405,44387,49318
575,45738,54644,46633,44615,49570
576,45640,54586,46543,44491,49369
577,45911,54781,46882,44829,49685
578,45685,54597,46518,44600,49323
579,45683,54595,46538,44557,49445
580,45580,54694,46449,44478,49359
581,45921,54752,46790,44807,49711
582,45658,54635,46560,44515,49378
583,45787,54521,46686,44651,49477
584,45756,54697,46712,44644,49493
585,45707,54616,46573,44584,49520
586,45701,54655,46584,44552,49467
587,45672,54473,46512,44566,49341
588,45585,54592,46483,44519,49329
589,45622,54537,46489,44545,49377
590,45701,54533,46647,44620,49448
591,45809,54526,46722,44642,49507
592,45396,54245,46288,44288,49153
593,45684,54511,46585,44589,49405
594,45894,55003,46734,44769,49687
595,45716,54787,46666,44574,49476
596,45721,54442,46643,44568,49389
597,45971,54853,46920,44807,49666
598,45754,54554,46628,44614,49473
599,45597,54641,46497,44520,49380
600,45505,54386,46358,44362,49360
601,45633,54682,46539,44490,49394
602,45569,54602,46458,44468,49301
603,45728,54610,46561,44619,49518
604,45482,54516,46290,44337,49308
605,46096,54985,46977,44973,49769
606,45659,54658,46544,44519,49389
607,45495,54399,46441,44302,49237
608,45902,54782,46825,44777,49669
609,45905,54761,46839,44812,49572
610,45815,54603,46646,44668,49556
611,45676,54591,46560,44547,49417
612,45700,54663,46643,44582,49435
613,45750,54616,46614,44641,49434
614,45818,54463,46744,44643,49539
615,45857,54720,46722,44738,49611
616,45639,54667,46532,44558,49366
617,45632,54390,46502,44453,49347
618,45810,54602,46707,44696,49527
619,45488,54480,46387,44322,49284
620,45718,54736,46636,44614,49488
621,45698,54431,46603,44541,49420
622,45645,54595,46554,44549,49391
623,45468,54489,46330,44326,49253
624,45821,54719,46800,44722,49502
625,45842,54585,46666,44694,49527
626,45744,54623,46660,44611,49509
627,45546,54493,46386,44441,49331
628,45784,54570,46663,44651,49485
629,45782,54678,46641,44680,49520
630,45729,54730,46632,44593,49483
631,45504,54482,46383,44408,49239
632,45636,54490,46557,44523,49350
633,45623,54467,46502,44496,49289
634,45672,54686,46570,44566,49474
635,45636,54497,46572,44484,49358
636,45535,54361,46452,44421,49209
637,45237,54231,46128,44133,48958
638,45542,54515,46465,44374,49232
639,45749,54629,46584,44604,49565
640,45614,54455,46530,44532,49415
641,45658,54411,46527,44483,49403
642,45290,54248,46203,44125,49045
643,45720,54687,46659,44571,49486
644,46029,54810,46880,44916,49756
645,45650,54539,46500,44520,49383
646,45691,54596,46532,44574,49371
647,45882,54731,46831,44754,49677
648,45887,54697,46722,44736,49670
649,45709,54375,46563,44540,49408
650,45789,55005,46737,44687,49623
651,45616,54564,46517,44446,49388
652,45701,54776,46653,44629,49475
653,45800,54554,46718,44727,49509
654,45528,54445,46410,44399,49260
655,45654,54619,46497,44468,49444
656,45490,54340,46434,44334,49275
657,45607,54520,46485,44470,49357
658,45624,54499,46515,44512,49388
659,45878,54907,46795,44809,49682
660,45608,54623,46534,44425,49448
661,45756,54705,46600,44671,49572
662,45579,54629,46511,44465,49299
663,45599,54435,46525,44495,49317
664,45791,54708,46668,44680,49479
665,45782,54676,46687,44665,49494
666,45624,54581,46644,44544,49334
667,45417,54352,46291,44331,49183
668,45495,54559,46405,44305,49283
669,45834,54806,46731,44723,49666
670,45832,54670,46770,44696,49539
671,45963,54843,46855,44821,49771
672,45761,54787,46645,44675,49504
673,45601,54368,46468,44478,49275
674,45930,54912,46811,44788,49607
675,45625,54542,46525,44497,49375
676,45533,54483,46408,44374,49333
677,46105,54989,46992,44963,49902
678,45705,54613,46572,44604,49457
679,45746,54595,46630,44635,49489
680,45591,54417,46513,44436,49339
681,45626,54653,46546,44513,49339
682,45887,54631,46714,44704,49705
683,45713,54704,46614,44559,49511
684,45489,54452,46346,44361,49258
685,45998,54867,46874,44895,49668
686,45682,54461,46639,44549,49482
687,45701,54508,46586,44590,49473
688,45392,54423,46281,44294,49196
689,45618,54520,46526,44474,49429
690,45700,54715,46577,44587,49500
691,45949,54537,46775,44815,49617
692,45573,54465,46446,44427,49273
693,45615,54362,46524,44468,49361
694,45681,54549,46522,44515,49402
695,45836,54597,46742,44709,49586
696,45825,54695,46775,44701,49584
697,45881,54799,46792,44792,49620
698,45466,54409,46372,44322,49179
699,45579,54456,46483,44416,49254
700,45692,54588,46554,44577,49385
701,45787,54578,46700,44652,49466
702,45665,54322,46546,44448,49328
703,45642,54542,46571,44488,49379
704,45623,54555,46518,44472,49365
705,45769,54755,46719,44649,49580
706,45702,54707,46583,44557,49489
707,45578,54591,46467,44480,49333
708,46037,54722,46869,44885,49660
709,45845,54867,46812,44696,49597
710,45716,54574,46665,44629,49407
711,45698,54382,46526,44525,49362
712,45577,54513,46534,44424,49212
713,45602,54585,46495,44471,49438
714,45680,54573,46575,44476,49474
715,45809,54709,46718,44734,49593
716,45716,54534,46625,44597,49521
717,45609,54251,46521,44429,49291
718,45594,54459,46540,44460,49369
719,45746,54670,46641,44662,49559
720,45668,54417,46551,44590,49443
721,45553,54512,46469,44402,49325
722,45722,54712,46585,44642,49480
723,45516,54653,46404,44361,49323
724,45980,54991,46881,44862,49770
725,45446,54497,46365,44317,49279
726,45679,54534,46582,44614,49310
727,45687,54532,46548,44534,49388
728,45658,54604,46492,44506,49389
729,45900,54806,46830,44763,49684
730,45610,54659,46497,44516,49447
731,45483,54572,46401,44356,49280
732,45640,54468,46533,44492,49391
733,45682,54359,46539,44538,49380
734,45648,54469,46439,44469,49336
735,45803,54678,46692,44707,49525
736,45749,54542,46588,44600,49481
737,45723,54526,46581,44597,49472
738,45691,54620,46632,44569,49446
739,45570,54590,46514,44399,49361
740,45621,54585,46504,44524,49421
741,45703,54416,46584,44569,49453
742,45749,54604,46649,44640,49481
743,45824,54738,46682,44655,49550
744,45515,54438,46432,44435,49266
745,45818,54689,46685,44723,49532
746,45549,54544,46462,44417,49217
747,45828,54684,46737,44750,49530
748,45641,54717,46596,44559,49383
749,45545,54357,46463,44442,49266
750,45748,54721,46648,44616,49504
751,45820,54811,46771,44692,49620
752,45708,54482,46622,44551,49426
753,45670,54702,46548,44503,49454
754,45821,54736,46697,44745,49522
755,45799,54818,46686,44699,49568
756,45528,54401,46389,44381,49314
757,45823,54695,46732,44654,49610
758,45717,54529,46578,44566,49392
759,45784,54649,46681,44651,49597
760,45790,54846,46673,44678,49591
761,45849,54652,46694,44760,49566
762,45728,54650,46581,44676,49402
763,45502,54488,46380,44388,49258
764,45637,54543,46468,44527,49468
765,45788,54551,46664,44679,49543
766,45559,54509,46443,44473,49221
767,45645,54483,46509,44531,49298
768,46022,54861,46866,44852,49837
769,45829,54743,46749,44659,49571
770,45715,54781,46630,44583,49475
771,45565,54482,46487,44418,49356
772,45932,54570,46822,44782,49633
773,45603,54513,46499,44442,49339
774,45609,54538,46531,44476,49342
775,45600,54420,46523,44465,49284
776,45633,54410,46564,44500,49310
777,45524,54624,46425,44408,49348
778,45617,54515,46477,44462,49333
779,45830,54693,46801,44742,49557
780,45480,54438,46427,44416,49300
781,45605,54544,46466,44542,49328
782,45753,54787,46655,44583,49540
783,45835,54598,46685,44727,49610
784,45782,54753,46657,44650,49530
785,45742,54477,46600,44613,49419
786,45817,54724,46671,44699,49564
787,45515,54446,46413,44349,49259
788,45589,54475,46451,44464,49352
789,45542,54456,46475,44472,49336
790,45744,54758,46638,44685,49540
791,45854,54751,46724,44732,49568
792,45669,54505,46551,44541,49414
793,45495,54546,46379,44367,49307
794,45718,54735,46653,44617,49474
795,45742,54704,46668,44641,49514
796,45761,54661,46602,44612,49582
797,45780,54665,46667,44642,49552
798,45678,54620,46541,44587,49439
799,45812,54723,46726,44687,49576
800,45682,54527,46522,44511,49362
801,45644,54638,46556,44458,49418
802,45761,54498,46637,44646,49514
803,45702,54633,46547,44547,49507
804,45324,54294,46228,44175,49080
805,45634,54698,46564,44511,49439
806,45763,54593,46673,44699,49457
807,45452,54410,46321,44312,49240
808,46056,54920,47009,44926,49717
809,45682,54691,46569,44578,49492
810,45591,54601,46528,44539,49363
811,45790,54665,46690,44701,49538
812,45737,54569,46609,44581,49446
813,45637,54640,46563,44496,49401
814,45452,54396,46307,44273,49206
815,45410,54333,46312,44276,49136
816,45909,54759,46813,44807,49623
817,45792,54737,46670,44673,49564
818,45490,54392,46382,44357,49208
819,45599,54599,46468,44490,49317
820,45773,54582,46712,44701,49439
