run_id,policy,outcome
332,causal,50022
332,treat_none,45644
332,treat_all,59744
332,score,50022
332,random,47116
333,score,50191
333,treat_all,59933
333,random,47191
333,causal,50191
333,treat_none,45817
334,treat_all,59690
334,causal,50010
334,score,50010
334,treat_none,45576
334,random,46988
335,score,50178
335,causal,50178
335,random,47278
335,treat_all,59805
335,treat_none,45880
336,treat_none,45606
336,random,47036
336,causal,50023
336,treat_all,59775
336,score,50023
337,treat_all,59850
337,causal,50177
337,random,47104
337,treat_none,45737
337,score,50177
338,treat_all,59760
338,treat_none,45563
338,causal,50067
338,random,46921
338,score,50067
339,score,49851
339,random,46944
339,causal,49851
339,treat_all,59780
339,treat_none,45509
340,treat_none,45437
340,score,49825
340,causal,49825
340,random,46889
340,treat_all,59562
341,random,47072
341,treat_none,45642
341,score,50114
341,treat_all,59968
341,causal,50114
342,score,50277
342,treat_none,45816
342,causal,50277
342,treat_all,60072
342,random,47252
343,treat_none,45531
343,random,46952
343,score,49993
343,causal,49993
343,treat_all,59880
344,treat_none,45675
344,causal,50041
344,treat_all,59740
344,score,50041
344,random,47088
345,treat_all,59496
345,treat_none,45508
345,causal,49891
345,score,49891
345,random,46892
346,score,50029
346,random,47073
346,treat_all,59779
346,causal,50029
346,treat_none,45665
347,causal,50055
347,score,50055
347,random,47045
347,treat_all,59791
347,treat_none,45680
348,score,50063
348,random,47141
348,treat_none,45692
348,treat_all,59849
348,causal,50063
349,causal,50097
349,score,50097
349,random,47076
349,treat_none,45719
349,treat_all,59788
350,treat_all,59704
350,random,47005
350,treat_none,45597
350,score,50014
350,causal,50014
351,random,47118
351,score,50039
351,causal,50039
351,treat_all,59763
351,treat_none,45636
352,treat_all,59786
352,treat_none,45611
352,random,47016
352,score,49899
352,causal,49899
353,score,50200
353,treat_none,45770
353,random,47102
353,causal,50200
353,treat_all,60033
354,treat_none,45633
354,random,46968
354,score,49946
354,treat_all,59723
354,causal,49946
355,causal,50092
355,score,50092
355,treat_all,59837
355,random,47165
355,treat_none,45755
356,score,50129
356,treat_none,45750
356,treat_all,59737
356,random,47108
356,causal,50129
357,causal,49851
357,treat_none,45432
357,score,49851
357,treat_all,59556
357,random,46799
358,treat_none,45623
358,score,50024
358,random,47051
358,treat_all,59732
358,causal,50024
359,causal,50050
359,random,47136
359,treat_all,59749
359,score,50050
359,treat_none,45703
360,random,47116
360,causal,50058
360,treat_none,45695
360,score,50058
360,treat_all,59732
361,causal,49781
361,random,46878
361,score,49781
361,treat_all,59622
361,treat_none,45457
362,score,50322
362,treat_all,60006
362,causal,50322
362,random,47268
362,treat_none,45893
363,treat_none,45682
363,score,50119
363,causal,50119
363,random,47075
363,treat_all,59889
364,treat_all,60155
364,random,47212
364,score,50244
364,treat_none,45755
364,causal,50244
365,score,50048
365,treat_none,45698
365,treat_all,59893
365,random,47116
365,causal,50048
366,score,50172
366,random,47236
366,treat_none,45821
366,treat_all,59790
366,causal,50172
367,causal,50047
367,treat_none,45664
367,treat_all,59778
367,score,50047
367,random,47111
368,causal,50103
368,random,47104
368,score,50103
368,treat_none,45700
368,treat_all,59879
369,treat_none,45536
369,score,50054
369,random,46957
369,treat_all,59782
369,causal,50054
370,score,50154
370,treat_none,45714
370,random,47099
370,treat_all,59873
370,causal,50154
371,treat_all,59800
371,treat_none,45598
371,causal,49957
371,score,49957
371,random,46955
372,treat_all,59815
372,treat_none,45666
372,causal,50006
372,score,50006
372,random,47025
373,treat_none,45573
373,random,46965
373,causal,49937
373,score,49937
373,treat_all,59735
374,treat_none,45578
374,random,46970
374,treat_all,59766
374,score,49947
374,causal,49947
375,treat_all,59788
375,causal,49993
375,treat_none,45530
375,score,49993
375,random,46951
376,causal,50048
376,treat_none,45666
376,score,50048
376,random,47126
376,treat_all,59836
377,treat_all,59807
377,random,47047
377,causal,49996
377,score,49996
377,treat_none,45630
378,score,50279
378,treat_none,45935
378,treat_all,59912
378,random,47299
378,causal,50279
379,score,49939
379,treat_none,45668
379,random,47047
379,causal,49939
379,treat_all,59739
380,treat_all,59810
380,treat_none,45615
380,causal,49992
380,random,46958
380,score,49992
381,random,47015
381,causal,49991
381,score,49991
381,treat_none,45576
381,treat_all,59769
382,random,47093
382,causal,50054
382,treat_all,59827
382,treat_none,45643
382,score,50054
383,treat_all,59910
383,causal,50183
383,treat_none,45840
383,random,47270
383,score,50183
384,causal,50342
384,treat_all,60010
384,treat_none,45903
384,random,47367
384,score,50342
385,treat_none,45443
385,treat_all,59633
385,score,49867
385,random,46859
385,causal,49867
386,causal,50201
386,score,50201
386,random,47297
386,treat_all,60036
386,treat_none,45796
387,causal,50041
387,treat_all,59596
387,score,50041
387,treat_none,45706
387,random,47091
388,random,47135
388,treat_all,59949
388,treat_none,45733
388,score,50127
388,causal,50127
389,score,50231
389,random,47358
389,causal,50231
389,treat_none,45908
389,treat_all,59862
390,treat_all,59954
390,causal,50130
390,treat_none,45722
390,score,50130
390,random,47148
391,treat_none,45683
391,treat_all,59919
391,random,47094
391,score,50111
391,causal,50111
392,score,49946
392,treat_all,59688
392,causal,49946
392,random,47036
392,treat_none,45584
393,causal,50066
393,treat_all,59753
393,score,50066
393,random,47017
393,treat_none,45690
394,score,49986
394,causal,49986
394,treat_all,59914
394,random,47044
394,treat_none,45598
395,random,47039
395,causal,49961
395,treat_none,45577
395,score,49961
395,treat_all,59791
396,score,50192
396,causal,50192
396,treat_none,45808
396,treat_all,59848
396,random,47213
397,treat_none,45513
397,causal,49899
397,treat_all,59660
397,score,49899
397,random,46845
398,treat_none,45925
398,causal,50273
398,random,47323
398,treat_all,60024
398,score,50273
399,causal,49994
399,treat_all,59772
399,treat_none,45509
399,random,46865
399,score,49994
400,score,49909
400,treat_none,45479
400,causal,49909
400,treat_all,59791
400,random,46938
401,treat_none,45624
401,treat_all,59974
401,score,50001
401,causal,50001
401,random,47018
402,treat_none,45547
402,score,49922
402,treat_all,59799
402,causal,49922
402,random,46956
403,random,47210
403,score,50205
403,causal,50205
403,treat_none,45780
403,treat_all,60000
404,score,50232
404,causal,50232
404,treat_none,45858
404,treat_all,59964
404,random,47371
405,treat_none,45507
405,treat_all,59638
405,causal,49846
405,random,46868
405,score,49846
406,treat_all,59647
406,treat_none,45498
406,random,46925
406,score,49963
406,causal,49963
407,score,50003
407,treat_all,59746
407,treat_none,45645
407,causal,50003
407,random,47077
408,score,50014
408,treat_none,45552
408,random,46995
408,causal,50014
408,treat_all,59683
409,treat_all,59678
409,causal,49851
409,score,49851
409,random,46825
409,treat_none,45441
410,treat_none,45842
410,causal,50213
410,treat_all,60066
410,score,50213
410,random,47304
411,treat_all,60161
411,treat_none,45798
411,causal,50319
411,score,50319
411,random,47220
412,causal,50154
412,treat_none,45831
412,treat_all,59943
412,score,50154
412,random,47224
413,causal,49963
413,score,49963
413,treat_none,45505
413,random,46981
413,treat_all,59817
414,score,49835
414,causal,49835
414,treat_all,59613
414,random,46881
414,treat_none,45504
415,causal,50017
415,treat_all,59682
415,random,46985
415,treat_none,45587
415,score,50017
416,causal,49825
416,treat_none,45438
416,random,46888
416,treat_all,59673
416,score,49825
417,random,47118
417,causal,50084
417,treat_all,59986
417,score,50084
417,treat_none,45652
418,treat_all,59578
418,causal,49807
418,random,46887
418,score,49807
418,treat_none,45422
419,treat_all,59791
419,causal,50072
419,score,50072
419,random,47124
419,treat_none,45697
420,random,46903
420,treat_all,59540
420,treat_none,45487
420,score,49910
420,causal,49910
421,random,47156
421,causal,50240
421,treat_all,59916
421,score,50240
421,treat_none,45743
422,causal,49969
422,treat_all,59766
422,score,49969
422,random,47023
422,treat_none,45612
423,treat_none,45652
423,random,47072
423,causal,50076
423,score,50076
423,treat_all,59968
424,treat_all,60097
424,score,50317
424,random,47345
424,causal,50317
424,treat_none,45935
425,causal,49740
425,random,46729
425,treat_all,59626
425,score,49740
425,treat_none,45374
426,causal,50041
426,treat_all,59920
426,random,46972
426,score,50041
426,treat_none,45645
427,treat_all,59745
427,treat_none,45611
427,causal,49989
427,random,47002
427,score,49989
428,causal,50167
428,random,47157
428,score,50167
428,treat_none,45731
428,treat_all,59872
429,score,50135
429,causal,50135
429,treat_all,60044
429,treat_none,45673
429,random,47059
430,causal,50078
430,treat_all,59677
430,score,50078
430,treat_none,45718
430,random,47051
431,score,50060
431,treat_none,45713
431,random,47013
431,treat_all,59773
431,causal,50060
432,score,50146
432,causal,50146
432,treat_all,59829
432,treat_none,45728
432,random,47141
433,random,47378
433,causal,50374
433,treat_none,45974
433,treat_all,59912
433,score,50374
434,random,47098
434,treat_all,59948
434,score,50071
434,causal,50071
434,treat_none,45725
435,treat_none,45795
435,causal,50184
435,treat_all,60039
435,random,47197
435,score,50184
436,treat_none,45833
436,causal,50346
436,random,47208
436,treat_all,59985
436,score,50346
437,treat_all,59985
437,causal,50172
437,random,47177
437,treat_none,45790
437,score,50172
438,random,47018
438,causal,50059
438,treat_all,59896
438,score,50059
438,treat_none,45625
439,causal,50007
439,treat_all,59756
439,score,50007
439,treat_none,45572
439,random,47071
440,causal,49854
440,treat_all,59779
440,random,46954
440,score,49854
440,treat_none,45529
441,treat_all,59632
441,random,46905
441,causal,49914
441,treat_none,45540
441,score,49914
442,score,50034
442,causal,50034
442,treat_all,59833
442,treat_none,45673
442,random,47099
443,causal,50243
443,random,47119
443,treat_none,45803
443,treat_all,59781
443,score,50243
444,treat_none,45441
444,score,49842
444,treat_all,59808
444,random,46885
444,causal,49842
445,treat_none,45930
445,treat_all,60149
445,random,47376
445,score,50409
445,causal,50409
446,treat_all,59736
446,causal,49956
446,treat_none,45576
446,score,49956
446,random,47035
447,causal,50090
447,treat_all,59864
447,score,50090
447,treat_none,45701
447,random,47177
448,random,47279
448,causal,50173
448,treat_none,45834
448,treat_all,59986
448,score,50173
449,treat_none,45894
449,causal,50281
449,score,50281
449,random,47335
449,treat_all,59995
450,treat_none,45519
450,random,47007
450,treat_all,59637
450,causal,49865
450,score,49865
451,treat_none,45808
451,causal,50188
451,random,47197
451,score,50188
451,treat_all,59904
452,treat_none,45818
452,treat_all,60171
452,causal,50266
452,random,47284
452,score,50266
453,treat_none,45799
453,treat_all,60149
453,causal,50190
453,random,47253
453,score,50190
454,score,49853
454,treat_none,45422
454,random,46874
454,treat_all,59829
454,causal,49853
455,random,46946
455,treat_all,59888
455,causal,50019
455,treat_none,45596
455,score,50019
456,treat_none,45590
456,random,47000
456,causal,49985
456,score,49985
456,treat_all,59722
457,score,50094
457,causal,50094
457,treat_none,45783
457,random,47181
457,treat_all,59865
458,score,50348
458,random,47437
458,treat_none,45944
458,treat_all,60146
458,causal,50348
459,treat_all,59846
459,treat_none,45562
459,random,46979
459,causal,49972
459,score,49972
460,treat_none,45539
460,score,49971
460,treat_all,59858
460,random,46972
460,causal,49971
461,treat_all,60158
461,treat_none,45821
461,random,47343
461,causal,50245
461,score,50245
462,treat_none,45556
462,random,47011
462,treat_all,59790
462,causal,50000
462,score,50000
463,causal,50089
463,treat_none,45707
463,random,47131
463,treat_all,59921
463,score,50089
464,treat_all,59722
464,random,46834
464,causal,49808
464,treat_none,45434
464,score,49808
465,treat_none,45639
465,random,47027
465,treat_all,59949
465,causal,50040
465,score,50040
466,treat_none,45936
466,treat_all,60029
466,score,50305
466,causal,50305
466,random,47317
467,score,50127
467,random,47143
467,causal,50127
467,treat_all,59765
467,treat_none,45787
468,random,47366
468,causal,50301
468,treat_none,45953
468,treat_all,60053
468,score,50301
469,treat_none,45783
469,treat_all,60063
469,random,47182
469,causal,50170
469,score,50170
470,causal,50171
470,treat_none,45786
470,random,47229
470,score,50171
470,treat_all,59767
471,causal,50210
471,treat_none,45809
471,random,47195
471,treat_all,60006
471,score,50210
472,treat_all,59960
472,random,47294
472,causal,50230
472,treat_none,45856
472,score,50230
473,score,50176
473,treat_none,45785
473,treat_all,60142
473,random,47155
473,causal,50176
474,treat_none,45718
474,score,50120
474,treat_all,59726
474,random,47112
474,causal,50120
475,causal,50040
475,score,50040
475,treat_none,45676
475,random,47106
475,treat_all,59828
476,causal,50076
476,treat_none,45640
476,random,47061
476,score,50076
476,treat_all,59943
477,treat_all,59926
477,random,47146
477,causal,50058
477,score,50058
477,treat_none,45699
478,treat_none,45772
478,random,47195
478,score,50166
478,causal,50166
478,treat_all,59769
479,treat_all,59757
479,causal,50178
479,random,47194
479,treat_none,45820
479,score,50178
480,treat_all,59794
480,score,50083
480,random,47113
480,treat_none,45736
480,causal,50083
481,score,49801
481,random,46819
481,treat_all,59680
481,treat_none,45436
481,causal,49801
482,causal,50153
482,random,47049
482,treat_none,45630
482,score,50153
482,treat_all,60031
483,causal,50057
483,random,47031
483,treat_none,45594
483,score,50057
483,treat_all,59753
484,random,47305
484,treat_none,45919
484,score,50307
484,causal,50307
484,treat_all,60125
485,treat_all,59795
485,treat_none,45824
485,causal,50125
485,random,47236
485,score,50125
486,treat_all,59997
486,treat_none,45689
486,random,47165
486,score,50118
486,causal,50118
487,causal,49832
487,score,49832
487,treat_all,59535
487,random,46887
487,treat_none,45442
488,random,46997
488,causal,49957
488,treat_none,45589
488,treat_all,59983
488,score,49957
489,random,47323
489,treat_all,60161
489,treat_none,45872
489,score,50283
489,causal,50283
490,score,49906
490,treat_none,45490
490,causal,49906
490,treat_all,59613
490,random,46923
491,treat_none,45555
491,causal,49997
491,treat_all,59794
491,score,49997
491,random,46976
492,treat_all,60231
492,causal,50354
492,score,50354
492,random,47417
492,treat_none,45958
493,treat_all,59996
493,causal,49964
493,score,49964
493,random,47028
493,treat_none,45613
494,treat_all,60052
494,random,47365
494,treat_none,45867
494,score,50327
494,causal,50327
495,treat_none,45476
495,score,49946
495,treat_all,59788
495,random,46990
495,causal,49946
496,random,46910
496,causal,49904
496,score,49904
496,treat_all,59792
496,treat_none,45516
497,random,47338
497,treat_none,45897
497,score,50253
497,treat_all,59890
497,causal,50253
498,random,47372
498,treat_none,45971
498,causal,50312
498,score,50312
498,treat_all,60092
499,causal,50119
499,score,50119
499,random,47242
499,treat_all,59956
499,treat_none,45784
500,causal,50098
500,treat_all,59967
500,random,47239
500,score,50098
500,treat_none,45784
501,score,50180
501,treat_none,45764
501,causal,50180
501,treat_all,59992
501,random,47115
502,causal,50204
502,treat_all,59971
502,score,50204
502,random,47268
502,treat_none,45843
503,random,47211
503,causal,50229
503,treat_all,60079
503,score,50229
503,treat_none,45788
504,score,50154
504,random,47190
504,treat_none,45775
504,causal,50154
504,treat_all,59877
505,treat_all,59861
505,causal,50044
505,score,50044
505,random,47075
505,treat_none,45645
506,causal,49767
506,treat_none,45383
506,treat_all,59663
506,random,46821
506,score,49767
507,random,47141
507,treat_none,45807
507,treat_all,59871
507,score,50235
507,causal,50235
508,random,46990
508,treat_all,59747
508,treat_none,45585
508,score,49890
508,causal,49890
509,treat_all,59888
509,treat_none,45902
509,causal,50291
509,random,47286
509,score,50291
510,causal,50048
510,treat_all,60073
510,treat_none,45695
510,score,50048
510,random,47077
511,score,49885
511,causal,49885
511,treat_none,45490
511,treat_all,59866
511,random,46924
512,causal,49918
512,score,49918
512,random,47063
512,treat_none,45610
512,treat_all,59879
513,score,49982
513,treat_all,59877
513,causal,49982
513,random,47051
513,treat_none,45637
514,random,46848
514,treat_none,45442
514,causal,49842
514,treat_all,59801
514,score,49842
515,treat_none,45874
515,random,47250
515,score,50240
515,treat_all,60110
515,causal,50240
516,random,47151
516,treat_none,45794
516,treat_all,60182
516,score,50245
516,causal,50245
517,causal,50104
517,random,47188
517,score,50104
517,treat_all,59857
517,treat_none,45728
518,random,47000
518,score,50016
518,treat_none,45609
518,causal,50016
518,treat_all,59759
519,treat_none,45588
519,treat_all,59911
519,random,47024
519,causal,50000
519,score,50000
520,treat_all,59626
520,causal,50034
520,treat_none,45727
520,random,47123
520,score,50034
521,treat_all,59771
521,score,50013
521,causal,50013
521,treat_none,45603
521,random,47061
522,treat_all,60015
522,causal,50296
522,score,50296
522,treat_none,45904
522,random,47326
523,treat_all,59776
523,random,46986
523,score,49958
523,causal,49958
523,treat_none,45568
524,causal,50157
524,score,50157
524,treat_all,59993
524,treat_none,45733
524,random,47124
525,score,50310
525,random,47286
525,treat_all,60156
525,treat_none,45873
525,causal,50310
526,random,47079
526,treat_none,45623
526,causal,50005
526,score,50005
526,treat_all,59775
527,score,50185
527,treat_all,60027
527,treat_none,45754
527,random,47176
527,causal,50185
528,treat_none,45823
528,causal,50232
528,score,50232
528,random,47202
528,treat_all,59931
529,random,47140
529,treat_none,45792
529,treat_all,60092
529,score,50228
529,causal,50228
530,random,47053
530,treat_all,59945
530,treat_none,45625
530,score,50005
530,causal,50005
531,treat_all,59688
531,treat_none,45541
531,random,46944
531,score,49971
531,causal,49971
532,score,50144
532,treat_none,45691
532,causal,50144
532,treat_all,59720
532,random,47059
533,treat_all,59425
533,treat_none,45296
533,random,46789
533,causal,49575
533,score,49575
534,treat_all,59849
534,random,47199
534,causal,50115
534,treat_none,45722
534,score,50115
535,random,47373
535,score,50364
535,treat_none,45896
535,treat_all,60059
535,causal,50364
536,score,50037
536,causal,50037
536,treat_all,59826
536,treat_none,45635
536,random,47013
537,treat_all,59877
537,random,47084
537,causal,49985
537,treat_none,45613
537,score,49985
538,treat_all,60052
538,treat_none,45780
538,score,50154
538,causal,50154
538,random,47234
539,causal,50120
539,score,50120
539,treat_all,60009
539,random,47071
539,treat_none,45708
540,causal,50422
540,random,47372
540,score,50422
540,treat_none,45928
540,treat_all,60477
541,random,47210
541,score,50201
541,treat_none,45820
541,treat_all,60009
541,causal,50201
542,random,47133
542,treat_all,59837
542,causal,50119
542,treat_none,45760
542,score,50119
543,treat_none,45634
543,score,50035
543,random,47079
543,treat_all,59799
543,causal,50035
544,treat_all,59625
544,score,49890
544,causal,49890
544,random,47010
544,treat_none,45601
545,treat_none,45802
545,random,47231
545,score,50271
545,treat_all,60046
545,causal,50271
546,treat_all,59996
546,causal,50085
546,score,50085
546,random,47169
546,treat_none,45728
547,score,50071
547,causal,50071
547,treat_all,59833
547,random,47192
547,treat_none,45721
548,score,50033
548,causal,50033
548,random,47114
548,treat_none,45691
548,treat_all,59959
549,random,47097
549,treat_none,45649
549,treat_all,59834
549,causal,50138
549,score,50138
550,score,50321
550,causal,50321
550,random,47279
550,treat_none,45899
550,treat_all,60033
551,causal,49883
551,random,46916
551,treat_all,59606
551,treat_none,45508
551,score,49883
552,score,49976
552,treat_all,59642
552,causal,49976
552,treat_none,45599
552,random,47017
553,random,47205
553,score,50213
553,treat_all,59876
553,causal,50213
553,treat_none,45734
554,treat_all,60086
554,treat_none,45811
554,score,50189
554,causal,50189
554,random,47250
555,treat_none,45756
555,score,50101
555,random,47221
555,treat_all,59874
555,causal,50101
556,treat_all,59982
556,score,50265
556,causal,50265
556,treat_none,45925
556,random,47387
557,score,50142
557,treat_all,59860
557,causal,50142
557,treat_none,45703
557,random,47109
558,random,47079
558,treat_all,59725
558,causal,50012
558,treat_none,45696
558,score,50012
559,treat_all,60020
559,treat_none,45815
559,random,47196
559,score,50189
559,causal,50189
560,random,46972
560,score,49997
560,causal,49997
560,treat_all,59743
560,treat_none,45666
561,treat_all,60043
561,score,50132
561,treat_none,45734
561,random,47195
561,causal,50132
562,treat_all,59912
562,score,50130
562,random,47200
562,treat_none,45754
562,causal,50130
563,score,50019
563,random,47122
563,causal,50019
563,treat_none,45613
563,treat_all,59882
564,causal,49996
564,random,47033
564,treat_none,45598
564,score,49996
564,treat_all,59739
565,causal,49976
565,score,49976
565,random,46902
565,treat_none,45473
565,treat_all,59756
566,causal,49826
566,random,46874
566,treat_none,45466
566,score,49826
566,treat_all,59713
567,treat_none,45602
567,random,46947
567,treat_all,59589
567,score,49959
567,causal,49959
568,treat_none,45699
568,treat_all,59880
568,random,47167
568,causal,50001
568,score,50001
569,causal,50155
569,score,50155
569,treat_none,45714
569,treat_all,59762
569,random,47093
570,causal,49921
570,treat_none,45575
570,treat_all,59670
570,random,46972
570,score,49921
571,causal,50028
571,treat_all,59733
571,score,50028
571,random,47075
571,treat_none,45731
572,treat_all,59825
572,random,46968
572,treat_none,45530
572,causal,50034
572,score,50034
573,causal,50142
573,treat_all,59827
573,score,50142
573,random,47100
573,treat_none,45721
574,treat_all,59820
574,score,49942
574,random,46896
574,treat_none,45495
574,causal,49942
575,treat_none,45738
575,random,47126
575,score,50156
575,treat_all,59913
575,causal,50156
576,causal,50034
576,random,47074
576,treat_all,59750
576,treat_none,45640
576,score,50034
577,score,50282
577,causal,50282
577,treat_all,60062
577,random,47404
577,treat_none,45911
578,score,50108
578,causal,50108
578,random,47061
578,treat_none,45685
578,treat_all,59974
579,treat_all,59791
579,causal,50077
579,treat_none,45683
579,random,47001
579,score,50077
580,treat_none,45580
580,treat_all,60014
580,causal,50142
580,score,50142
580,random,47011
581,treat_all,60100
581,causal,50294
581,treat_none,45921
581,random,47362
581,score,50294
582,causal,50072
582,score,50072
582,random,47108
582,treat_none,45658
582,treat_all,60034
583,causal,50214
583,score,50214
583,random,47196
583,treat_none,45787
583,treat_all,59892
584,treat_all,59996
584,score,50125
584,causal,50125
584,random,47235
584,treat_none,45756
585,causal,50060
585,treat_none,45707
585,score,50060
585,treat_all,59872
585,random,47081
586,causal,50096
586,score,50096
586,treat_all,59953
586,treat_none,45701
586,random,47129
587,random,47009
587,score,50013
587,causal,50013
587,treat_all,59631
587,treat_none,45672
588,treat_none,45585
588,treat_all,59852
588,causal,50023
588,random,47034
588,score,50023
589,causal,50027
589,treat_none,45622
589,random,47036
589,score,50027
589,treat_all,59779
590,treat_none,45701
590,random,47152
590,treat_all,59816
590,causal,50095
590,score,50095
591,treat_all,59976
591,score,50212
591,causal,50212
591,treat_none,45809
591,random,47266
592,score,49838
592,treat_none,45396
592,causal,49838
592,random,46811
592,treat_all,59714
593,score,50084
593,causal,50084
593,random,47079
593,treat_all,59819
593,treat_none,45684
594,treat_none,45894
594,score,50368
594,random,47182
594,causal,50368
594,treat_all,60122
595,causal,50266
595,treat_none,45716
595,random,47193
595,treat_all,60016
595,score,50266
596,causal,50072
596,random,47146
596,treat_all,59656
596,score,50072
596,treat_none,45721
597,score,50321
597,causal,50321
597,treat_all,60011
597,treat_none,45971
597,random,47365
598,treat_all,59821
598,causal,50194
598,score,50194
598,random,47129
598,treat_none,45754
599,score,50035
599,treat_all,59980
599,random,47009
599,causal,50035
599,treat_none,45597
600,treat_all,59690
600,random,46894
600,causal,49901
600,treat_none,45505
600,score,49901
601,score,50089
601,treat_all,59882
601,treat_none,45633
601,random,47067
601,causal,50089
602,treat_none,45569
602,random,46952
602,causal,49953
602,score,49953
602,treat_all,59834
603,causal,50025
603,treat_all,59802
603,score,50025
603,treat_none,45728
603,random,47080
604,treat_none,45482
604,random,46868
604,causal,49924
604,score,49924
604,treat_all,59732
605,causal,50436
605,treat_none,46096
605,random,47510
605,score,50436
605,treat_all,60212
606,treat_none,45659
606,random,47035
606,treat_all,59894
606,score,50105
606,causal,50105
607,treat_none,45495
607,causal,49945
607,score,49945
607,treat_all,59792
607,random,46919
608,random,47301
608,score,50271
608,treat_all,59976
608,treat_none,45902
608,causal,50271
609,treat_all,60164
609,random,47373
609,causal,50248
609,treat_none,45905
609,score,50248
610,random,47116
610,treat_none,45815
610,score,50203
610,causal,50203
610,treat_all,59661
611,score,50164
611,causal,50164
611,random,47146
611,treat_none,45676
611,treat_all,59867
612,causal,50111
612,score,50111
612,treat_all,59868
612,random,47158
612,treat_none,45700
613,score,50114
613,treat_none,45750
613,causal,50114
613,treat_all,59987
613,random,47205
614,random,47231
614,score,50248
614,treat_none,45818
614,causal,50248
614,treat_all,59760
615,causal,50304
615,score,50304
615,treat_none,45857
615,treat_all,60133
615,random,47336
616,treat_none,45639
616,causal,50024
616,random,47000
616,treat_all,59734
616,score,50024
617,random,47022
617,treat_none,45632
617,causal,50043
617,treat_all,59829
617,score,50043
618,causal,50218
618,random,47239
618,treat_none,45810
618,score,50218
618,treat_all,59953
619,causal,49896
619,treat_none,45488
619,random,46885
619,treat_all,59781
619,score,49896
620,treat_all,59950
620,treat_none,45718
620,score,50147
620,causal,50147
620,random,47151
621,treat_none,45698
621,score,50097
621,causal,50097
621,random,47109
621,treat_all,59684
622,treat_all,59800
622,score,50057
622,treat_none,45645
622,causal,50057
622,random,47112
623,causal,49896
623,treat_none,45468
623,random,46875
623,score,49896
623,treat_all,59731
624,causal,50154
624,treat_all,59682
624,random,47279
624,treat_none,45821
624,score,50154
625,treat_all,59838
625,random,47169
625,score,50166
625,causal,50166
625,treat_none,45842
626,score,50220
626,causal,50220
626,treat_all,60056
626,treat_none,45744
626,random,47181
627,treat_all,59718
627,score,49961
627,random,46944
627,treat_none,45546
627,causal,49961
628,random,47191
628,treat_all,59934
628,treat_none,45784
628,score,50110
628,causal,50110
629,random,47188
629,score,50121
629,causal,50121
629,treat_none,45782
629,treat_all,59994
630,causal,50075
630,score,50075
630,treat_none,45729
630,treat_all,59810
630,random,47074
631,causal,49922
631,score,49922
631,treat_none,45504
631,treat_all,59780
631,random,46961
632,score,50015
632,treat_none,45636
632,treat_all,59841
632,causal,50015
632,random,47070
633,random,46984
633,treat_all,59703
633,score,50006
633,treat_none,45623
633,causal,50006
634,score,50050
634,treat_all,60069
634,treat_none,45672
634,random,47071
634,causal,50050
635,random,47052
635,causal,50002
635,treat_none,45636
635,treat_all,59705
635,score,50002
636,causal,49977
636,treat_all,59745
636,random,46921
636,score,49977
636,treat_none,45535
637,score,49681
637,random,46642
637,treat_all,59595
637,causal,49681
637,treat_none,45237
638,treat_all,59840
638,random,46987
638,treat_none,45542
638,causal,49897
638,score,49897
639,treat_none,45749
639,random,47136
639,causal,50211
639,score,50211
639,treat_all,59800
640,treat_none,45614
640,random,47031
640,treat_all,59799
640,causal,49977
640,score,49977
641,treat_none,45658
641,causal,50025
641,treat_all,59822
641,random,47100
641,score,50025
642,random,46750
642,treat_none,45290
642,score,49750
642,causal,49750
642,treat_all,59517
643,causal,50127
643,score,50127
643,random,47130
643,treat_all,59867
643,treat_none,45720
644,treat_none,46029
644,causal,50327
644,treat_all,60063
644,score,50327
644,random,47429
645,random,47039
645,causal,50018
645,treat_none,45650
645,score,50018
645,treat_all,59717
646,causal,50026
646,treat_all,59869
646,random,47107
646,treat_none,45691
646,score,50026
647,treat_none,45882
647,score,50295
647,treat_all,59946
647,random,47354
647,causal,50295
648,random,47253
648,causal,50200
648,treat_none,45887
648,treat_all,59927
648,score,50200
649,treat_none,45709
649,random,47098
649,treat_all,59733
649,score,50114
649,causal,50114
650,random,47187
650,treat_all,60066
650,score,50200
650,causal,50200
650,treat_none,45789
651,treat_all,59755
651,treat_none,45616
651,causal,49967
651,score,49967
651,random,47033
652,random,47133
652,treat_all,60089
652,score,50225
652,treat_none,45701
652,causal,50225
653,treat_all,59768
653,score,50189
653,random,47214
653,causal,50189
653,treat_none,45800
654,random,46914
654,score,49837
654,causal,49837
654,treat_none,45528
654,treat_all,59698
655,score,49991
655,treat_all,59817
655,treat_none,45654
655,random,47033
655,causal,49991
656,treat_none,45490
656,score,49897
656,causal,49897
656,treat_all,59685
656,random,46865
657,causal,50077
657,score,50077
657,random,47039
657,treat_none,45607
657,treat_all,59996
658,causal,50055
658,treat_all,59811
658,treat_none,45624
658,random,47008
658,score,50055
659,score,50244
659,random,47317
659,treat_all,60099
659,causal,50244
659,treat_none,45878
660,score,50063
660,treat_none,45608
660,treat_all,60078
660,random,47082
660,causal,50063
661,score,50049
661,random,47141
661,treat_all,59854
661,causal,50049
661,treat_none,45756
662,random,46964
662,causal,49968
662,treat_all,59829
662,score,49968
662,treat_none,45579
663,random,47002
663,treat_all,59783
663,causal,49983
663,score,49983
663,treat_none,45599
664,treat_none,45791
664,causal,50233
664,score,50233
664,treat_all,59865
664,random,47145
