run_id,policy,outcome
332,treat_none,45644
332,treat_all,50123
332,score,44541
332,random,46078
333,score,44721
333,treat_all,50092
333,random,46236
333,causal,47862
333,treat_none,45817
334,treat_all,49914
334,causal,47628
334,score,44442
334,treat_none,45576
334,random,45999
335,score,44747
335,causal,47938
335,random,46341
335,treat_all,50053
335,treat_none,45880
336,treat_none,45606
336,random,46029
336,causal,47572
336,treat_all,49853
336,score,44523
337,treat_all,50053
337,causal,47794
337,random,46140
337,treat_none,45737
337,score,44607
338,treat_all,49754
338,treat_none,45563
338,causal,47541
338,random,46016
338,score,44488
339,score,44376
339,random,45993
339,causal,47536
339,treat_all,49885
339,treat_none,45509
340,treat_none,45437
340,score,44324
340,causal,47477
340,random,45887
340,treat_all,49722
341,random,46126
341,treat_none,45642
341,score,44615
341,treat_all,50128
341,causal,47682
342,score,44739
342,treat_none,45816
342,causal,47831
342,treat_all,50042
342,random,46246
343,treat_none,45531
343,random,45969
343,score,44440
343,causal,47498
343,treat_all,49760
344,treat_none,45675
344,causal,47641
344,treat_all,49991
344,score,44565
344,random,46095
345,treat_all,49922
345,treat_none,45508
345,causal,47529
345,score,44410
345,random,45921
346,score,44579
346,random,46101
346,treat_all,49880
346,causal,47664
346,treat_none,45665
347,causal,47667
347,score,44609
347,random,46087
347,treat_all,49985
347,treat_none,45680
348,score,44574
348,random,46122
348,treat_none,45692
348,treat_all,50033
348,causal,47712
349,causal,47759
349,score,44613
349,random,46126
349,treat_none,45719
349,treat_all,50028
350,treat_all,49960
350,random,46014
350,treat_none,45597
350,score,44507
350,causal,47614
351,random,46036
351,score,44470
351,causal,47675
351,treat_all,49955
351,treat_none,45636
352,treat_all,49975
352,treat_none,45611
352,random,46037
352,score,44491
352,causal,47631
353,score,44667
353,treat_none,45770
353,random,46210
353,causal,47769
353,treat_all,50125
354,treat_none,45633
354,random,46125
354,score,44554
354,treat_all,50101
354,causal,47655
355,causal,47785
355,score,44642
355,treat_all,50074
355,random,46224
355,treat_none,45755
356,score,44606
356,treat_none,45750
356,treat_all,50117
356,random,46196
356,causal,47803
357,causal,47460
357,treat_none,45432
357,score,44353
357,treat_all,49761
357,random,45837
358,treat_none,45623
358,score,44492
358,random,46065
358,treat_all,49863
358,causal,47659
359,causal,47646
359,random,46157
359,treat_all,49996
359,score,44595
359,treat_none,45703
360,random,46167
360,causal,47786
360,treat_none,45695
360,score,44574
360,treat_all,50161
361,causal,47563
361,random,45953
361,score,44323
361,treat_all,49924
361,treat_none,45457
362,score,44769
362,treat_all,50182
362,causal,47874
362,random,46335
362,treat_none,45893
363,treat_none,45682
363,score,44620
363,causal,47729
363,random,46147
363,treat_all,50050
364,treat_all,50068
364,random,46230
364,score,44673
364,treat_none,45755
364,causal,47795
365,score,44591
365,treat_none,45698
365,treat_all,49973
365,random,46148
365,causal,47676
366,score,44732
366,random,46248
366,treat_none,45821
366,treat_all,50013
366,causal,47818
367,causal,47664
367,treat_none,45664
367,treat_all,50004
367,score,44576
367,random,46061
368,causal,47722
368,random,46102
368,score,44644
368,treat_none,45700
368,treat_all,49984
369,treat_none,45536
369,score,44378
369,random,45997
369,treat_all,49933
369,causal,47585
370,score,44602
370,treat_none,45714
370,random,46179
370,treat_all,50145
370,causal,47751
371,treat_all,49958
371,treat_none,45598
371,causal,47631
371,score,44483
371,random,46011
372,treat_all,49902
372,treat_none,45666
372,causal,47704
372,score,44531
372,random,46068
373,treat_none,45573
373,random,46060
373,causal,47568
373,score,44463
373,treat_all,49916
374,treat_none,45578
374,random,46006
374,treat_all,49844
374,score,44483
374,causal,47618
375,treat_all,49958
375,causal,47539
375,treat_none,45530
375,score,44469
375,random,45960
376,causal,47677
376,treat_none,45666
376,score,44536
376,random,46084
376,treat_all,50027
377,treat_all,49921
377,random,46069
377,causal,47577
377,score,44539
377,treat_none,45630
378,score,44855
378,treat_none,45935
378,treat_all,50219
378,random,46327
378,causal,47934
379,score,44575
379,treat_none,45668
379,random,46068
379,causal,47633
379,treat_all,49924
380,treat_all,49877
380,treat_none,45615
380,causal,47582
380,random,46029
380,score,44488
381,random,46056
381,causal,47588
381,score,44437
381,treat_none,45576
381,treat_all,49886
382,random,46113
382,causal,47653
382,treat_all,50083
382,treat_none,45643
382,score,44580
383,treat_all,50057
383,causal,47840
383,treat_none,45840
383,random,46252
383,score,44707
384,causal,47848
384,treat_all,50169
384,treat_none,45903
384,random,46394
384,score,44810
385,treat_none,45443
385,treat_all,49869
385,score,44358
385,random,45912
385,causal,47486
386,causal,47879
386,score,44707
386,random,46249
386,treat_all,50188
386,treat_none,45796
387,causal,47710
387,treat_all,50024
387,score,44601
387,treat_none,45706
387,random,46158
388,random,46159
388,treat_all,49969
388,treat_none,45733
388,score,44638
388,causal,47694
389,score,44765
389,random,46283
389,causal,47896
389,treat_none,45908
389,treat_all,50165
390,treat_all,49971
390,causal,47736
390,treat_none,45722
390,score,44650
390,random,46128
391,treat_none,45683
391,treat_all,50096
391,random,46114
391,score,44597
391,causal,47670
392,score,44493
392,treat_all,50018
392,causal,47582
392,random,46034
392,treat_none,45584
393,causal,47685
393,treat_all,49938
393,score,44599
393,random,46108
393,treat_none,45690
394,score,44449
394,causal,47588
394,treat_all,49918
394,random,46036
394,treat_none,45598
395,random,46064
395,causal,47592
395,treat_none,45577
395,score,44464
395,treat_all,50069
396,score,44745
396,causal,47796
396,treat_none,45808
396,treat_all,50066
396,random,46273
397,treat_none,45513
397,causal,47490
397,treat_all,49753
397,score,44381
397,random,45938
398,treat_none,45925
398,causal,47898
398,random,46352
398,treat_all,50150
398,score,44809
399,causal,47523
399,treat_all,49901
399,treat_none,45509
399,random,45931
399,score,44452
400,score,44412
400,treat_none,45479
400,causal,47532
400,treat_all,49820
400,random,45911
401,treat_none,45624
401,treat_all,49788
401,score,44441
401,causal,47620
401,random,46056
402,treat_none,45547
402,score,44485
402,treat_all,49817
402,causal,47582
402,random,45939
403,random,46211
403,score,44699
403,causal,47837
403,treat_none,45780
403,treat_all,50039
404,score,44685
404,causal,47855
404,treat_none,45858
404,treat_all,50141
404,random,46278
405,treat_none,45507
405,treat_all,50021
405,causal,47602
405,random,45935
405,score,44357
406,treat_all,50087
406,treat_none,45498
406,random,45973
406,score,44362
406,causal,47528
407,score,44532
407,treat_all,50131
407,treat_none,45645
407,causal,47709
407,random,46063
408,score,44501
408,treat_none,45552
408,random,46006
408,causal,47549
408,treat_all,49943
409,treat_all,49804
409,causal,47447
409,score,44334
409,random,45873
409,treat_none,45441
410,treat_none,45842
410,causal,47861
410,treat_all,50183
410,score,44720
410,random,46303
411,treat_all,49979
411,treat_none,45798
411,causal,47816
411,score,44694
411,random,46186
412,causal,47838
412,treat_none,45831
412,treat_all,50117
412,score,44693
412,random,46253
413,causal,47571
413,score,44432
413,treat_none,45505
413,random,45916
413,treat_all,49852
414,score,44413
414,causal,47636
414,treat_all,49990
414,random,45924
414,treat_none,45504
415,causal,47604
415,treat_all,49962
415,random,45984
415,treat_none,45587
415,score,44493
416,causal,47424
416,treat_none,45438
416,random,45846
416,treat_all,49790
416,score,44356
417,random,46053
417,causal,47677
417,treat_all,49895
417,score,44516
417,treat_none,45652
418,treat_all,49715
418,causal,47457
418,random,45830
418,score,44330
418,treat_none,45422
419,treat_all,50012
419,causal,47684
419,score,44571
419,random,46108
419,treat_none,45697
420,random,45865
420,treat_all,49886
420,treat_none,45487
420,score,44346
420,causal,47547
421,random,46191
421,causal,47756
421,treat_all,50034
421,score,44626
421,treat_none,45743
422,causal,47588
422,treat_all,49982
422,score,44514
422,random,46095
422,treat_none,45612
423,treat_none,45652
423,random,46141
423,causal,47675
423,score,44497
423,treat_all,49943
424,treat_all,50144
424,score,44778
424,random,46373
424,causal,47921
424,treat_none,45935
425,causal,47456
425,random,45747
425,treat_all,49748
425,score,44220
425,treat_none,45374
426,causal,47660
426,treat_all,50070
426,random,46072
426,score,44573
426,treat_none,45645
427,treat_all,49902
427,treat_none,45611
427,causal,47627
427,random,46031
427,score,44488
428,causal,47693
428,random,46139
428,score,44593
428,treat_none,45731
428,treat_all,50026
429,score,44529
429,causal,47659
429,treat_all,49840
429,treat_none,45673
429,random,46057
430,causal,47758
430,treat_all,49988
430,score,44628
430,treat_none,45718
430,random,46097
431,score,44625
431,treat_none,45713
431,random,46215
431,treat_all,49876
431,causal,47763
432,score,44602
432,causal,47738
432,treat_all,49971
432,treat_none,45728
432,random,46141
433,random,46379
433,causal,48009
433,treat_none,45974
433,treat_all,50205
433,score,44830
434,random,46120
434,treat_all,49893
434,score,44616
434,causal,47687
434,treat_none,45725
435,treat_none,45795
435,causal,47806
435,treat_all,50053
435,random,46167
435,score,44698
436,treat_none,45833
436,causal,47815
436,random,46231
436,treat_all,50059
436,score,44698
437,treat_all,50045
437,causal,47774
437,random,46217
437,treat_none,45790
437,score,44643
438,random,46051
438,causal,47609
438,treat_all,49786
438,score,44536
438,treat_none,45625
439,causal,47598
439,treat_all,50024
439,score,44467
439,treat_none,45572
439,random,45999
440,causal,47616
440,treat_all,50080
440,random,45959
440,score,44414
440,treat_none,45529
441,treat_all,49798
441,random,45958
441,causal,47496
441,treat_none,45540
441,score,44418
442,score,44576
442,causal,47656
442,treat_all,50044
442,treat_none,45673
442,random,46087
443,causal,47793
443,random,46209
443,treat_none,45803
443,treat_all,50101
443,score,44730
444,treat_none,45441
444,score,44310
444,treat_all,49717
444,random,45851
444,causal,47473
445,treat_none,45930
445,treat_all,50214
445,random,46347
445,score,44842
445,causal,47876
446,treat_all,50001
446,causal,47646
446,treat_none,45576
446,score,44471
446,random,45996
447,causal,47742
447,treat_all,50100
447,score,44635
447,treat_none,45701
447,random,46116
448,random,46253
448,causal,47817
448,treat_none,45834
448,treat_all,50067
448,score,44649
449,treat_none,45894
449,causal,47884
449,score,44783
449,random,46270
449,treat_all,50233
450,treat_none,45519
450,random,45961
450,treat_all,49817
450,causal,47552
450,score,44414
451,treat_none,45808
451,causal,47765
451,random,46266
451,score,44652
451,treat_all,50059
452,treat_none,45818
452,treat_all,50055
452,causal,47802
452,random,46259
452,score,44669
453,treat_none,45799
453,treat_all,50080
453,causal,47841
453,random,46217
453,score,44724
454,score,44282
454,treat_none,45422
454,random,45855
454,treat_all,49796
454,causal,47426
455,random,46025
455,treat_all,49874
455,causal,47667
455,treat_none,45596
455,score,44513
456,treat_none,45590
456,random,46010
456,causal,47530
456,score,44506
456,treat_all,49884
457,score,44689
457,causal,47784
457,treat_none,45783
457,random,46224
457,treat_all,49982
458,score,44812
458,random,46393
458,treat_none,45944
458,treat_all,50172
458,causal,47976
459,treat_all,49927
459,treat_none,45562
459,random,46014
459,causal,47532
459,score,44442
460,treat_none,45539
460,score,44466
460,treat_all,49870
460,random,46040
460,causal,47613
461,treat_all,50014
461,treat_none,45821
461,random,46245
461,causal,47780
461,score,44743
462,treat_none,45556
462,random,46033
462,treat_all,49986
462,causal,47574
462,score,44476
463,causal,47692
463,treat_none,45707
463,random,46145
463,treat_all,49969
463,score,44606
464,treat_all,49804
464,random,45832
464,causal,47454
464,treat_none,45434
464,score,44279
465,treat_none,45639
465,random,46027
465,treat_all,49908
465,causal,47563
465,score,44508
466,treat_none,45936
466,treat_all,50213
466,score,44804
466,causal,47997
466,random,46384
467,score,44718
467,random,46201
467,causal,47809
467,treat_all,49995
467,treat_none,45787
468,random,46413
468,causal,47964
468,treat_none,45953
468,treat_all,50196
468,score,44837
469,treat_none,45783
469,treat_all,50069
469,random,46149
469,causal,47822
469,score,44653
470,causal,47817
470,treat_none,45786
470,random,46164
470,score,44627
470,treat_all,49922
471,causal,47777
471,treat_none,45809
471,random,46236
471,treat_all,50092
471,score,44666
472,treat_all,50161
472,random,46324
472,causal,47902
472,treat_none,45856
472,score,44724
473,score,44660
473,treat_none,45785
473,treat_all,50075
473,random,46183
473,causal,47788
474,treat_none,45718
474,score,44686
474,treat_all,50081
474,random,46129
474,causal,47742
475,causal,47769
475,score,44616
475,treat_none,45676
475,random,46127
475,treat_all,50047
476,causal,47657
476,treat_none,45640
476,random,46102
476,score,44615
476,treat_all,49972
477,treat_all,50113
477,random,46130
477,causal,47696
477,score,44608
477,treat_none,45699
478,treat_none,45772
478,random,46213
478,score,44632
478,causal,47753
478,treat_all,50092
479,treat_all,50055
479,causal,47860
479,random,46173
479,treat_none,45820
479,score,44702
480,treat_all,49948
480,score,44626
480,random,46204
480,treat_none,45736
480,causal,47651
481,score,44352
481,random,45852
481,treat_all,49972
481,treat_none,45436
481,causal,47540
482,causal,47709
482,random,46049
482,treat_none,45630
482,score,44572
482,treat_all,50117
483,causal,47587
483,random,46025
483,treat_none,45594
483,score,44545
483,treat_all,49996
484,random,46319
484,treat_none,45919
484,score,44763
484,causal,47952
484,treat_all,50027
485,treat_all,49959
485,treat_none,45824
485,causal,47805
485,random,46270
485,score,44719
486,treat_all,50009
486,treat_none,45689
486,random,46178
486,score,44590
486,causal,47687
487,causal,47484
487,score,44351
487,treat_all,49745
487,random,45847
487,treat_none,45442
488,random,45963
488,causal,47570
488,treat_none,45589
488,treat_all,49808
488,score,44461
489,random,46313
489,treat_all,50211
489,treat_none,45872
489,score,44796
489,causal,47893
490,score,44397
490,treat_none,45490
490,causal,47525
490,treat_all,49693
490,random,45911
491,treat_none,45555
491,causal,47575
491,treat_all,49737
491,score,44437
491,random,46018
492,treat_all,50294
492,causal,47998
492,score,44885
492,random,46427
492,treat_none,45958
493,treat_all,49949
493,causal,47609
493,score,44555
493,random,46032
493,treat_none,45613
494,treat_all,50065
494,random,46321
494,treat_none,45867
494,score,44745
494,causal,47828
495,treat_none,45476
495,score,44379
495,treat_all,49809
495,random,45913
495,causal,47496
496,random,45948
496,causal,47590
496,score,44429
496,treat_all,50110
496,treat_none,45516
497,random,46363
497,treat_none,45897
497,score,44789
497,treat_all,50078
497,causal,47898
498,random,46364
498,treat_none,45971
498,causal,47972
498,score,44854
498,treat_all,50243
499,causal,47741
499,score,44663
499,random,46222
499,treat_all,50116
499,treat_none,45784
500,causal,47835
500,treat_all,50137
500,random,46219
500,score,44646
500,treat_none,45784
501,score,44652
501,treat_none,45764
501,causal,47746
501,treat_all,49918
501,random,46148
502,causal,47822
502,treat_all,50046
502,score,44646
502,random,46278
502,treat_none,45843
503,random,46241
503,causal,47779
503,treat_all,50125
503,score,44667
503,treat_none,45788
504,score,44618
504,random,46180
504,treat_none,45775
504,causal,47742
504,treat_all,49980
505,treat_all,49999
505,causal,47694
505,score,44572
505,random,46148
505,treat_none,45645
506,causal,47409
506,treat_none,45383
506,treat_all,49797
506,random,45805
506,score,44255
507,random,46243
507,treat_none,45807
507,treat_all,50082
507,score,44702
507,causal,47880
508,random,46012
508,treat_all,49991
508,treat_none,45585
508,score,44510
508,causal,47591
509,treat_all,50112
509,treat_none,45902
509,causal,47878
509,random,46321
509,score,44772
510,causal,47742
510,treat_all,49953
510,treat_none,45695
510,score,44584
510,random,46126
511,score,44387
511,causal,47491
511,treat_none,45490
511,treat_all,49942
511,random,45993
512,causal,47603
512,score,44448
512,random,46111
512,treat_none,45610
512,treat_all,49905
513,score,44547
513,treat_all,49988
513,causal,47685
513,random,46056
513,treat_none,45637
514,random,45949
514,treat_none,45442
514,causal,47458
514,treat_all,49914
514,score,44360
515,treat_none,45874
515,random,46309
515,score,44756
515,treat_all,50138
515,causal,47867
516,random,46224
516,treat_none,45794
516,treat_all,50050
516,score,44684
516,causal,47732
517,causal,47764
517,random,46110
517,score,44625
517,treat_all,50005
517,treat_none,45728
518,random,46076
518,score,44497
518,treat_none,45609
518,causal,47652
518,treat_all,50089
519,treat_none,45588
519,treat_all,49879
519,random,46008
519,causal,47554
519,score,44469
520,treat_all,50022
520,causal,47709
520,treat_none,45727
520,random,46124
520,score,44635
521,treat_all,49916
521,score,44559
521,causal,47608
521,treat_none,45603
521,random,46015
522,treat_all,50104
522,causal,47954
522,score,44744
522,treat_none,45904
522,random,46299
523,treat_all,49854
523,random,45993
523,score,44483
523,causal,47532
523,treat_none,45568
524,causal,47709
524,score,44625
524,treat_all,49975
524,treat_none,45733
524,random,46113
525,score,44791
525,random,46274
525,treat_all,50147
525,treat_none,45873
525,causal,47881
526,random,46094
526,treat_none,45623
526,causal,47633
526,score,44558
526,treat_all,49940
527,score,44626
527,treat_all,50044
527,treat_none,45754
527,random,46211
527,causal,47731
528,treat_none,45823
528,causal,47832
528,score,44684
528,random,46221
528,treat_all,50065
529,random,46187
529,treat_none,45792
529,treat_all,49976
529,score,44686
529,causal,47789
530,random,46026
530,treat_all,49899
530,treat_none,45625
530,score,44421
530,causal,47658
531,treat_all,49858
531,treat_none,45541
531,random,45999
531,score,44444
531,causal,47623
532,score,44621
532,treat_none,45691
532,causal,47695
532,treat_all,50010
532,random,46113
533,treat_all,49697
533,treat_none,45296
533,random,45734
533,causal,47413
533,score,44171
534,treat_all,50015
534,random,46135
534,causal,47757
534,treat_none,45722
534,score,44633
535,random,46368
535,score,44782
535,treat_none,45896
535,treat_all,50239
535,causal,47894
536,score,44524
536,causal,47679
536,treat_all,49830
536,treat_none,45635
536,random,46072
537,treat_all,49957
537,random,46061
537,causal,47702
537,treat_none,45613
537,score,44517
538,treat_all,49944
538,treat_none,45780
538,score,44643
538,causal,47859
538,random,46205
539,causal,47751
539,score,44633
539,treat_all,49983
539,random,46115
539,treat_none,45708
540,causal,47893
540,random,46278
540,score,44870
540,treat_none,45928
540,treat_all,50072
541,random,46227
541,score,44702
541,treat_none,45820
541,treat_all,50149
541,causal,47842
542,random,46171
542,treat_all,49979
542,causal,47749
542,treat_none,45760
542,score,44639
543,treat_none,45634
543,score,44504
543,random,46081
543,treat_all,49963
543,causal,47701
544,treat_all,49936
544,score,44495
544,causal,47614
544,random,46058
544,treat_none,45601
545,treat_none,45802
545,random,46207
545,score,44705
545,treat_all,50001
545,causal,47785
546,treat_all,50032
546,causal,47715
546,score,44573
546,random,46137
546,treat_none,45728
547,score,44628
547,causal,47721
547,treat_all,49981
547,random,46154
547,treat_none,45721
548,score,44544
548,causal,47723
548,random,46178
548,treat_none,45691
548,treat_all,50124
549,random,46135
549,treat_none,45649
549,treat_all,49793
549,causal,47629
549,score,44554
550,score,44775
550,causal,47977
550,random,46329
550,treat_none,45899
550,treat_all,50191
551,causal,47555
551,random,45991
551,treat_all,49883
551,treat_none,45508
551,score,44344
552,score,44486
552,treat_all,50066
552,causal,47654
552,treat_none,45599
552,random,46047
553,random,46134
553,score,44657
553,treat_all,50063
553,causal,47784
553,treat_none,45734
554,treat_all,50065
554,treat_none,45811
554,score,44657
554,causal,47809
554,random,46189
555,treat_none,45756
555,score,44633
555,random,46179
555,treat_all,50040
555,causal,47721
556,treat_all,50141
556,score,44783
556,causal,47927
556,treat_none,45925
556,random,46380
557,score,44636
557,treat_all,50047
557,causal,47770
557,treat_none,45703
557,random,46130
558,random,46115
558,treat_all,49947
558,causal,47776
558,treat_none,45696
558,score,44610
559,treat_all,50124
559,treat_none,45815
559,random,46196
559,score,44722
559,causal,47812
560,random,46067
560,score,44563
560,causal,47671
560,treat_all,50006
560,treat_none,45666
561,treat_all,50143
561,score,44660
561,treat_none,45734
561,random,46192
561,causal,47765
562,treat_all,50058
562,score,44655
562,random,46187
562,treat_none,45754
562,causal,47655
563,score,44564
563,random,46105
563,causal,47610
563,treat_none,45613
563,treat_all,50144
564,causal,47596
564,random,46057
564,treat_none,45598
564,score,44495
564,treat_all,49972
565,causal,47509
565,score,44354
565,random,45860
565,treat_none,45473
565,treat_all,49836
566,causal,47437
566,random,45915
566,treat_none,45466
566,score,44373
566,treat_all,49868
567,treat_none,45602
567,random,46036
567,treat_all,49891
567,score,44499
567,causal,47604
568,treat_none,45699
568,treat_all,50012
568,random,46136
568,causal,47754
568,score,44536
569,causal,47739
569,score,44595
569,treat_none,45714
569,treat_all,49995
569,random,46141
570,causal,47603
570,treat_none,45575
570,treat_all,50005
570,random,46019
570,score,44450
571,causal,47743
571,treat_all,49879
571,score,44590
571,random,46155
571,treat_none,45731
572,treat_all,49926
572,random,45955
572,treat_none,45530
572,causal,47547
572,score,44449
573,causal,47669
573,treat_all,50052
573,score,44641
573,random,46158
573,treat_none,45721
574,treat_all,49790
574,score,44385
574,random,45919
574,treat_none,45495
574,causal,47449
575,treat_none,45738
575,random,46155
575,score,44590
575,treat_all,49994
575,causal,47743
576,causal,47687
576,random,46064
576,treat_all,50112
576,treat_none,45640
576,score,44580
577,score,44788
577,causal,47836
577,treat_all,50007
577,random,46239
577,treat_none,45911
578,score,44606
578,causal,47638
578,random,46099
578,treat_none,45685
578,treat_all,50088
579,treat_all,49882
579,causal,47689
579,treat_none,45683
579,random,46098
579,score,44596
580,treat_none,45580
580,treat_all,49876
580,causal,47588
580,score,44533
580,random,46007
581,treat_all,50194
581,causal,47943
581,treat_none,45921
581,random,46302
581,score,44832
582,causal,47691
582,score,44577
582,random,46156
582,treat_none,45658
582,treat_all,49998
583,causal,47738
583,score,44649
583,random,46241
583,treat_none,45787
583,treat_all,49941
584,treat_all,50117
584,score,44641
584,causal,47826
584,random,46176
584,treat_none,45756
585,causal,47718
585,treat_none,45707
585,score,44610
585,treat_all,49997
585,random,46153
586,causal,47788
586,score,44597
586,treat_all,49987
586,treat_none,45701
586,random,46106
587,random,46044
587,score,44543
587,causal,47606
587,treat_all,49764
587,treat_none,45672
588,treat_none,45585
588,treat_all,50052
588,causal,47657
588,random,46007
588,score,44525
589,causal,47680
589,treat_none,45622
589,random,46068
589,score,44470
589,treat_all,49964
590,treat_none,45701
590,random,46170
590,treat_all,49959
590,causal,47734
590,score,44627
591,treat_all,50072
591,score,44680
591,causal,47810
591,treat_none,45809
591,random,46273
592,score,44320
592,treat_none,45396
592,causal,47414
592,random,45756
592,treat_all,49695
593,score,44579
593,causal,47709
593,random,46069
593,treat_all,49938
593,treat_none,45684
594,treat_none,45894
594,score,44772
594,random,46343
594,causal,47908
594,treat_all,50094
595,causal,47692
595,treat_none,45716
595,random,46169
595,treat_all,50045
595,score,44636
596,causal,47753
596,random,46172
596,treat_all,50026
596,score,44594
596,treat_none,45721
597,score,44883
597,causal,48028
597,treat_all,50256
597,treat_none,45971
597,random,46439
598,treat_all,50067
598,causal,47755
598,score,44650
598,random,46174
598,treat_none,45754
599,score,44520
599,treat_all,49925
599,random,46032
599,causal,47662
599,treat_none,45597
600,treat_all,49861
600,random,45892
600,causal,47529
600,treat_none,45505
600,score,44406
601,score,44553
601,treat_all,49843
601,treat_none,45633
601,random,46070
601,causal,47615
602,treat_none,45569
602,random,46006
602,causal,47642
602,score,44415
602,treat_all,49934
603,causal,47753
603,treat_all,49880
603,score,44560
603,treat_none,45728
603,random,46163
604,treat_none,45482
604,random,45924
604,causal,47529
604,score,44409
604,treat_all,49798
605,causal,48161
605,treat_none,46096
605,random,46537
605,score,44972
605,treat_all,50385
606,treat_none,45659
606,random,46116
606,treat_all,49922
606,score,44560
606,causal,47658
607,treat_none,45495
607,causal,47496
607,score,44360
607,treat_all,49738
607,random,45913
608,random,46291
608,score,44725
608,treat_all,50049
608,treat_none,45902
608,causal,47956
609,treat_all,50058
609,random,46334
609,causal,47839
609,treat_none,45905
609,score,44777
610,random,46253
610,treat_none,45815
610,score,44741
610,causal,47825
610,treat_all,50098
611,score,44617
611,causal,47701
611,random,46105
611,treat_none,45676
611,treat_all,50148
612,causal,47763
612,score,44590
612,treat_all,50051
612,random,46079
612,treat_none,45700
613,score,44626
613,treat_none,45750
613,causal,47762
613,treat_all,50089
613,random,46216
614,random,46243
614,score,44668
614,treat_none,45818
614,causal,47811
614,treat_all,50116
615,causal,47849
615,score,44788
615,treat_none,45857
615,treat_all,50210
615,random,46323
616,treat_none,45639
616,causal,47644
616,random,46090
616,treat_all,49986
616,score,44502
617,random,46081
617,treat_none,45632
617,causal,47604
617,treat_all,49711
617,score,44569
618,causal,47764
618,random,46278
618,treat_none,45810
618,score,44696
618,treat_all,50026
619,causal,47599
619,treat_none,45488
619,random,45899
619,treat_all,49787
619,score,44350
620,treat_all,50038
620,treat_none,45718
620,score,44627
620,causal,47722
620,random,46151
621,treat_none,45698
621,score,44583
621,causal,47772
621,random,46091
621,treat_all,49959
622,treat_all,49990
622,score,44573
622,treat_none,45645
622,causal,47666
622,random,46012
623,causal,47435
623,treat_none,45468
623,random,45890
623,score,44386
623,treat_all,49780
624,causal,47838
624,treat_all,49919
624,random,46213
624,treat_none,45821
624,score,44696
625,treat_all,50095
625,random,46236
625,score,44711
625,causal,47861
625,treat_none,45842
626,score,44674
626,causal,47675
626,treat_all,49991
626,treat_none,45744
626,random,46123
627,treat_all,49883
627,score,44412
627,random,45960
627,treat_none,45546
627,causal,47583
628,random,46211
628,treat_all,50071
628,treat_none,45784
628,score,44660
628,causal,47820
629,random,46193
629,score,44715
629,causal,47765
629,treat_none,45782
629,treat_all,49981
630,causal,47769
630,score,44616
630,treat_none,45729
630,treat_all,49966
630,random,46160
631,causal,47578
631,score,44345
631,treat_none,45504
631,treat_all,49822
631,random,45925
632,score,44518
632,treat_none,45636
632,treat_all,50021
632,causal,47616
632,random,46097
633,random,46069
633,treat_all,50212
633,score,44514
633,treat_none,45623
633,causal,47709
634,score,44554
634,treat_all,50045
634,treat_none,45672
634,random,46066
634,causal,47685
635,random,46059
635,causal,47662
635,treat_none,45636
635,treat_all,49988
635,score,44550
636,causal,47507
636,treat_all,49862
636,random,45980
636,score,44452
636,treat_none,45535
637,score,44150
637,random,45654
637,treat_all,49673
637,causal,47278
637,treat_none,45237
638,treat_all,49797
638,random,45931
638,treat_none,45542
638,causal,47618
638,score,44429
639,treat_none,45749
639,random,46169
639,causal,47746
639,score,44668
639,treat_all,50066
640,treat_none,45614
640,random,46018
640,treat_all,49882
640,causal,47642
640,score,44463
641,treat_none,45658
641,causal,47636
641,treat_all,49928
641,random,46102
641,score,44579
642,random,45789
642,treat_none,45290
642,score,44205
642,causal,47372
642,treat_all,49837
643,causal,47717
643,score,44623
643,random,46191
643,treat_all,49974
643,treat_none,45720
644,treat_none,46029
644,causal,47959
644,treat_all,50242
644,score,44909
644,random,46450
645,random,46092
645,causal,47694
645,treat_none,45650
645,score,44539
645,treat_all,49918
646,causal,47718
646,treat_all,50095
646,random,46143
646,treat_none,45691
646,score,44585
647,treat_none,45882
647,score,44731
647,treat_all,50069
647,random,46322
647,causal,47946
648,random,46249
648,causal,47942
648,treat_none,45887
648,treat_all,50057
648,score,44786
649,treat_none,45709
649,random,46126
649,treat_all,49997
649,score,44603
649,causal,47723
650,random,46203
650,treat_all,49998
650,score,44662
650,causal,47823
650,treat_none,45789
651,treat_all,49808
651,treat_none,45616
651,causal,47612
651,score,44435
651,random,46067
652,random,46222
652,treat_all,50062
652,score,44603
652,treat_none,45701
652,causal,47738
653,treat_all,49957
653,score,44675
653,random,46169
653,causal,47741
653,treat_none,45800
654,random,45956
654,score,44390
654,causal,47566
654,treat_none,45528
654,treat_all,49668
655,score,44572
655,treat_all,49903
655,treat_none,45654
655,random,46105
655,causal,47658
656,treat_none,45490
656,score,44363
656,causal,47485
656,treat_all,49837
656,random,45949
657,causal,47621
657,score,44542
657,random,46047
657,treat_none,45607
657,treat_all,49878
658,causal,47635
658,treat_all,50025
658,treat_none,45624
658,random,46041
658,score,44533
659,score,44751
659,random,46268
659,treat_all,50059
659,causal,47778
659,treat_none,45878
660,score,44498
660,treat_none,45608
660,treat_all,49819
660,random,46009
660,causal,47607
661,score,44611
661,random,46200
661,treat_all,49950
661,causal,47752
661,treat_none,45756
662,random,46008
662,causal,47621
662,treat_all,49946
662,score,44484
662,treat_none,45579
663,random,46054
663,treat_all,49798
663,causal,47648
663,score,44438
663,treat_none,45599
664,treat_none,45791
664,causal,47763
664,score,44708
664,treat_all,50004
664,random,46197
665,treat_all,50130
