run_id,treat_none,treat_all,random,score,causal
795,45742,49962,46172,44624,47733
796,45761,49863,46169,44693,47727
797,45780,50080,46191,44672,47792
798,45678,50202,46140,44629,47657
799,45812,49991,46211,44717,47835
800,45682,49993,46141,44545,47773
801,45644,49924,46105,44527,47557
802,45761,49962,46226,44665,47739
803,45702,49891,46064,44615,47681
804,45324,49585,45795,44239,47335
805,45634,50011,46081,44576,47675
806,45763,50118,46184,44636,47766
807,45452,49747,45889,44346,47492
808,46056,50009,46442,44909,47983
809,45682,49906,46111,44600,47698
810,45591,49878,45993,44449,47544
811,45790,50012,46253,44660,47783
812,45737,50107,46178,44682,47750
813,45637,49707,46100,44507,47621
814,45452,49790,45904,44355,47502
815,45410,49830,45840,44325,47413
816,45909,50159,46338,44733,47931
817,45792,49913,46258,44692,47765
